location,location_name,date,value
LT,Lithuania,2020-02-17,0
LU,Luxembourg,2020-02-17,0
MT,Malta,2020-02-17,0
NL,Netherlands,2020-02-17,0
NO,Norway,2020-02-17,0
PL,Poland,2020-02-17,0
PT,Portugal,2020-02-17,0
RO,Romania,2020-02-17,0
SK,Slovakia,2020-02-17,0
SI,Slovenia,2020-02-17,0
ES,Spain,2020-02-17,0
SE,Sweden,2020-02-17,0
CH,Switzerland,2020-02-17,0
GB,United Kingdom,2020-02-17,1
AT,Austria,2020-02-18,0
BE,Belgium,2020-02-18,0
BG,Bulgaria,2020-02-18,0
HR,Croatia,2020-02-18,0
CY,Cyprus,2020-02-18,0
CZ,Czechia,2020-02-18,0
DK,Denmark,2020-02-18,0
EE,Estonia,2020-02-18,0
FI,Finland,2020-02-18,0
FR,France,2020-02-18,0
DE,Germany,2020-02-18,0
GR,Greece,2020-02-18,0
HU,Hungary,2020-02-18,0
IS,Iceland,2020-02-18,0
IE,Ireland,2020-02-18,0
IT,Italy,2020-02-18,0
LV,Latvia,2020-02-18,0
LI,Liechtenstein,2020-02-18,0
LT,Lithuania,2020-02-18,0
LU,Luxembourg,2020-02-18,0
MT,Malta,2020-02-18,0
NL,Netherlands,2020-02-18,0
NO,Norway,2020-02-18,0
PL,Poland,2020-02-18,0
PT,Portugal,2020-02-18,0
RO,Romania,2020-02-18,0
SK,Slovakia,2020-02-18,0
SI,Slovenia,2020-02-18,0
ES,Spain,2020-02-18,0
SE,Sweden,2020-02-18,0
CH,Switzerland,2020-02-18,0
GB,United Kingdom,2020-02-18,0
AT,Austria,2020-02-19,0
BE,Belgium,2020-02-19,0
BG,Bulgaria,2020-02-19,0
HR,Croatia,2020-02-19,0
CY,Cyprus,2020-02-19,0
CZ,Czechia,2020-02-19,0
DK,Denmark,2020-02-19,0
EE,Estonia,2020-02-19,0
FI,Finland,2020-02-19,0
FR,France,2020-02-19,0
DE,Germany,2020-02-19,0
GR,Greece,2020-02-19,0
HU,Hungary,2020-02-19,0
IS,Iceland,2020-02-19,0
IE,Ireland,2020-02-19,0
IT,Italy,2020-02-19,0
LV,Latvia,2020-02-19,0
LI,Liechtenstein,2020-02-19,0
LT,Lithuania,2020-02-19,0
LU,Luxembourg,2020-02-19,0
MT,Malta,2020-02-19,0
NL,Netherlands,2020-02-19,0
NO,Norway,2020-02-19,0
PL,Poland,2020-02-19,0
PT,Portugal,2020-02-19,0
RO,Romania,2020-02-19,0
SK,Slovakia,2020-02-19,0
SI,Slovenia,2020-02-19,0
ES,Spain,2020-02-19,0
SE,Sweden,2020-02-19,0
CH,Switzerland,2020-02-19,0
GB,United Kingdom,2020-02-19,1
AT,Austria,2020-02-20,0
BE,Belgium,2020-02-20,0
BG,Bulgaria,2020-02-20,0
HR,Croatia,2020-02-20,0
CY,Cyprus,2020-02-20,0
CZ,Czechia,2020-02-20,0
DK,Denmark,2020-02-20,0
EE,Estonia,2020-02-20,0
FI,Finland,2020-02-20,0
FR,France,2020-02-20,0
DE,Germany,2020-02-20,0
GR,Greece,2020-02-20,0
HU,Hungary,2020-02-20,0
IS,Iceland,2020-02-20,0
IE,Ireland,2020-02-20,0
IT,Italy,2020-02-20,0
LV,Latvia,2020-02-20,0
LI,Liechtenstein,2020-02-20,0
LT,Lithuania,2020-02-20,0
LU,Luxembourg,2020-02-20,0
MT,Malta,2020-02-20,0
NL,Netherlands,2020-02-20,0
NO,Norway,2020-02-20,0
PL,Poland,2020-02-20,0
PT,Portugal,2020-02-20,0
RO,Romania,2020-02-20,0
SK,Slovakia,2020-02-20,0
SI,Slovenia,2020-02-20,0
ES,Spain,2020-02-20,0
SE,Sweden,2020-02-20,0
CH,Switzerland,2020-02-20,0
GB,United Kingdom,2020-02-20,2
AT,Austria,2020-02-21,0
BE,Belgium,2020-02-21,0
BG,Bulgaria,2020-02-21,0
HR,Croatia,2020-02-21,0
CY,Cyprus,2020-02-21,0
CZ,Czechia,2020-02-21,0
DK,Denmark,2020-02-21,0
EE,Estonia,2020-02-21,0
FI,Finland,2020-02-21,0
FR,France,2020-02-21,0
DE,Germany,2020-02-21,0
GR,Greece,2020-02-21,0
HU,Hungary,2020-02-21,0
IS,Iceland,2020-02-21,0
IE,Ireland,2020-02-21,0
IT,Italy,2020-02-21,17
LV,Latvia,2020-02-21,0
LI,Liechtenstein,2020-02-21,0
LT,Lithuania,2020-02-21,0
LU,Luxembourg,2020-02-21,0
MT,Malta,2020-02-21,0
NL,Netherlands,2020-02-21,0
NO,Norway,2020-02-21,0
PL,Poland,2020-02-21,0
PT,Portugal,2020-02-21,0
RO,Romania,2020-02-21,0
SK,Slovakia,2020-02-21,0
SI,Slovenia,2020-02-21,0
ES,Spain,2020-02-21,0
SE,Sweden,2020-02-21,0
CH,Switzerland,2020-02-21,0
GB,United Kingdom,2020-02-21,1
AT,Austria,2020-02-22,0
BE,Belgium,2020-02-22,0
BG,Bulgaria,2020-02-22,0
HR,Croatia,2020-02-22,0
CY,Cyprus,2020-02-22,0
CZ,Czechia,2020-02-22,0
DK,Denmark,2020-02-22,0
EE,Estonia,2020-02-22,0
FI,Finland,2020-02-22,0
FR,France,2020-02-22,0
DE,Germany,2020-02-22,0
GR,Greece,2020-02-22,0
HU,Hungary,2020-02-22,0
IS,Iceland,2020-02-22,0
IE,Ireland,2020-02-22,0
IT,Italy,2020-02-22,42
LV,Latvia,2020-02-22,0
LI,Liechtenstein,2020-02-22,0
LT,Lithuania,2020-02-22,0
LU,Luxembourg,2020-02-22,0
MT,Malta,2020-02-22,0
NL,Netherlands,2020-02-22,0
NO,Norway,2020-02-22,0
PL,Poland,2020-02-22,0
PT,Portugal,2020-02-22,0
RO,Romania,2020-02-22,0
SK,Slovakia,2020-02-22,0
SI,Slovenia,2020-02-22,0
ES,Spain,2020-02-22,0
SE,Sweden,2020-02-22,0
CH,Switzerland,2020-02-22,0
GB,United Kingdom,2020-02-22,0
AT,Austria,2020-02-23,0
BE,Belgium,2020-02-23,0
BG,Bulgaria,2020-02-23,0
HR,Croatia,2020-02-23,0
CY,Cyprus,2020-02-23,0
CZ,Czechia,2020-02-23,0
DK,Denmark,2020-02-23,0
EE,Estonia,2020-02-23,0
FI,Finland,2020-02-23,0
FR,France,2020-02-23,0
DE,Germany,2020-02-23,0
GR,Greece,2020-02-23,0
HU,Hungary,2020-02-23,0
IS,Iceland,2020-02-23,0
IE,Ireland,2020-02-23,0
IT,Italy,2020-02-23,93
LV,Latvia,2020-02-23,0
LI,Liechtenstein,2020-02-23,0
LT,Lithuania,2020-02-23,0
LU,Luxembourg,2020-02-23,0
MT,Malta,2020-02-23,0
NL,Netherlands,2020-02-23,0
NO,Norway,2020-02-23,0
PL,Poland,2020-02-23,0
PT,Portugal,2020-02-23,0
RO,Romania,2020-02-23,0
SK,Slovakia,2020-02-23,0
SI,Slovenia,2020-02-23,0
ES,Spain,2020-02-23,0
SE,Sweden,2020-02-23,0
CH,Switzerland,2020-02-23,0
GB,United Kingdom,2020-02-23,5
AT,Austria,2020-02-24,0
BE,Belgium,2020-02-24,0
BG,Bulgaria,2020-02-24,0
HR,Croatia,2020-02-24,0
CY,Cyprus,2020-02-24,0
CZ,Czechia,2020-02-24,0
DK,Denmark,2020-02-24,0
EE,Estonia,2020-02-24,0
FI,Finland,2020-02-24,0
FR,France,2020-02-24,0
DE,Germany,2020-02-24,0
GR,Greece,2020-02-24,0
HU,Hungary,2020-02-24,0
IS,Iceland,2020-02-24,0
IE,Ireland,2020-02-24,0
IT,Italy,2020-02-24,74
LV,Latvia,2020-02-24,0
LI,Liechtenstein,2020-02-24,0
LT,Lithuania,2020-02-24,0
LU,Luxembourg,2020-02-24,0
MT,Malta,2020-02-24,0
NL,Netherlands,2020-02-24,0
NO,Norway,2020-02-24,0
PL,Poland,2020-02-24,0
PT,Portugal,2020-02-24,0
RO,Romania,2020-02-24,0
SK,Slovakia,2020-02-24,0
SI,Slovenia,2020-02-24,0
ES,Spain,2020-02-24,0
SE,Sweden,2020-02-24,0
CH,Switzerland,2020-02-24,0
GB,United Kingdom,2020-02-24,2
AT,Austria,2020-02-25,2
BE,Belgium,2020-02-25,0
BG,Bulgaria,2020-02-25,0
HR,Croatia,2020-02-25,1
CY,Cyprus,2020-02-25,0
CZ,Czechia,2020-02-25,0
DK,Denmark,2020-02-25,0
EE,Estonia,2020-02-25,0
FI,Finland,2020-02-25,0
FR,France,2020-02-25,2
DE,Germany,2020-02-25,1
GR,Greece,2020-02-25,0
HU,Hungary,2020-02-25,0
IS,Iceland,2020-02-25,0
IE,Ireland,2020-02-25,0
IT,Italy,2020-02-25,93
LV,Latvia,2020-02-25,0
LI,Liechtenstein,2020-02-25,0
LT,Lithuania,2020-02-25,0
LU,Luxembourg,2020-02-25,0
MT,Malta,2020-02-25,0
NL,Netherlands,2020-02-25,0
NO,Norway,2020-02-25,0
PL,Poland,2020-02-25,0
PT,Portugal,2020-02-25,0
RO,Romania,2020-02-25,0
SK,Slovakia,2020-02-25,0
SI,Slovenia,2020-02-25,0
ES,Spain,2020-02-25,4
SE,Sweden,2020-02-25,0
CH,Switzerland,2020-02-25,1
GB,United Kingdom,2020-02-25,4
AT,Austria,2020-02-26,0
BE,Belgium,2020-02-26,0
BG,Bulgaria,2020-02-26,0
HR,Croatia,2020-02-26,2
CY,Cyprus,2020-02-26,0
CZ,Czechia,2020-02-26,0
DK,Denmark,2020-02-26,0
EE,Estonia,2020-02-26,0
FI,Finland,2020-02-26,1
FR,France,2020-02-26,4
DE,Germany,2020-02-26,10
GR,Greece,2020-02-26,1
HU,Hungary,2020-02-26,0
IS,Iceland,2020-02-26,0
IE,Ireland,2020-02-26,0
IT,Italy,2020-02-26,131
LV,Latvia,2020-02-26,0
LI,Liechtenstein,2020-02-26,0
LT,Lithuania,2020-02-26,0
LU,Luxembourg,2020-02-26,0
MT,Malta,2020-02-26,0
NL,Netherlands,2020-02-26,0
NO,Norway,2020-02-26,1
PL,Poland,2020-02-26,0
PT,Portugal,2020-02-26,0
RO,Romania,2020-02-26,1
SK,Slovakia,2020-02-26,0
SI,Slovenia,2020-02-26,0
ES,Spain,2020-02-26,7
SE,Sweden,2020-02-26,1
CH,Switzerland,2020-02-26,0
GB,United Kingdom,2020-02-26,3
AT,Austria,2020-02-27,1
BE,Belgium,2020-02-27,0
BG,Bulgaria,2020-02-27,0
HR,Croatia,2020-02-27,0
CY,Cyprus,2020-02-27,0
CZ,Czechia,2020-02-27,0
DK,Denmark,2020-02-27,1
EE,Estonia,2020-02-27,1
FI,Finland,2020-02-27,0
FR,France,2020-02-27,20
DE,Germany,2020-02-27,19
GR,Greece,2020-02-27,2
HU,Hungary,2020-02-27,0
IS,Iceland,2020-02-27,0
IE,Ireland,2020-02-27,0
IT,Italy,2020-02-27,202
LV,Latvia,2020-02-27,0
LI,Liechtenstein,2020-02-27,0
LT,Lithuania,2020-02-27,0
LU,Luxembourg,2020-02-27,0
MT,Malta,2020-02-27,0
NL,Netherlands,2020-02-27,1
NO,Norway,2020-02-27,0
PL,Poland,2020-02-27,0
PT,Portugal,2020-02-27,0
RO,Romania,2020-02-27,0
SK,Slovakia,2020-02-27,0
SI,Slovenia,2020-02-27,0
ES,Spain,2020-02-27,2
SE,Sweden,2020-02-27,1
CH,Switzerland,2020-02-27,7
GB,United Kingdom,2020-02-27,7
AT,Austria,2020-02-28,0
BE,Belgium,2020-02-28,0
BG,Bulgaria,2020-02-28,0
HR,Croatia,2020-02-28,2
CY,Cyprus,2020-02-28,0
CZ,Czechia,2020-02-28,0
DK,Denmark,2020-02-28,0
EE,Estonia,2020-02-28,0
FI,Finland,2020-02-28,0
FR,France,2020-02-28,19
DE,Germany,2020-02-28,2
GR,Greece,2020-02-28,1
HU,Hungary,2020-02-28,0
IS,Iceland,2020-02-28,1
IE,Ireland,2020-02-28,0
IT,Italy,2020-02-28,233
LV,Latvia,2020-02-28,0
LI,Liechtenstein,2020-02-28,0
LT,Lithuania,2020-02-28,0
LU,Luxembourg,2020-02-28,0
MT,Malta,2020-02-28,0
NL,Netherlands,2020-02-28,0
NO,Norway,2020-02-28,5
PL,Poland,2020-02-28,0
PT,Portugal,2020-02-28,0
RO,Romania,2020-02-28,2
SK,Slovakia,2020-02-28,0
SI,Slovenia,2020-02-28,0
ES,Spain,2020-02-28,17
SE,Sweden,2020-02-28,8
CH,Switzerland,2020-02-28,0
GB,United Kingdom,2020-02-28,12
AT,Austria,2020-02-29,6
BE,Belgium,2020-02-29,0
BG,Bulgaria,2020-02-29,0
HR,Croatia,2020-02-29,1
CY,Cyprus,2020-02-29,0
CZ,Czechia,2020-02-29,0
DK,Denmark,2020-02-29,2
EE,Estonia,2020-02-29,0
FI,Finland,2020-02-29,1
FR,France,2020-02-29,43
DE,Germany,2020-02-29,31
GR,Greece,2020-02-29,0
HU,Hungary,2020-02-29,0
IS,Iceland,2020-02-29,0
IE,Ireland,2020-02-29,1
IT,Italy,2020-02-29,240
LV,Latvia,2020-02-29,0
LI,Liechtenstein,2020-02-29,0
LT,Lithuania,2020-02-29,1
LU,Luxembourg,2020-02-29,1
MT,Malta,2020-02-29,0
NL,Netherlands,2020-02-29,5
NO,Norway,2020-02-29,9
PL,Poland,2020-02-29,0
PT,Portugal,2020-02-29,0
RO,Romania,2020-02-29,0
SK,Slovakia,2020-02-29,0
SI,Slovenia,2020-02-29,0
ES,Spain,2020-02-29,13
SE,Sweden,2020-02-29,3
CH,Switzerland,2020-02-29,10
GB,United Kingdom,2020-02-29,5
AT,Austria,2020-03-01,5
BE,Belgium,2020-03-01,1
BG,Bulgaria,2020-03-01,0
HR,Croatia,2020-03-01,1
CY,Cyprus,2020-03-01,0
CZ,Czechia,2020-03-01,3
DK,Denmark,2020-03-01,1
EE,Estonia,2020-03-01,0
FI,Finland,2020-03-01,3
FR,France,2020-03-01,30
DE,Germany,2020-03-01,51
GR,Greece,2020-03-01,3
HU,Hungary,2020-03-01,0
IS,Iceland,2020-03-01,2
IE,Ireland,2020-03-01,0
IT,Italy,2020-03-01,566
LV,Latvia,2020-03-01,0
LI,Liechtenstein,2020-03-01,0
LT,Lithuania,2020-03-01,0
LU,Luxembourg,2020-03-01,0
MT,Malta,2020-03-01,0
NL,Netherlands,2020-03-01,4
NO,Norway,2020-03-01,4
PL,Poland,2020-03-01,0
PT,Portugal,2020-03-01,0
RO,Romania,2020-03-01,0
SK,Slovakia,2020-03-01,0
SI,Slovenia,2020-03-01,0
ES,Spain,2020-03-01,39
SE,Sweden,2020-03-01,0
CH,Switzerland,2020-03-01,9
GB,United Kingdom,2020-03-01,33
AT,Austria,2020-03-02,4
BE,Belgium,2020-03-02,6
BG,Bulgaria,2020-03-02,0
HR,Croatia,2020-03-02,0
CY,Cyprus,2020-03-02,0
CZ,Czechia,2020-03-02,0
DK,Denmark,2020-03-02,0
EE,Estonia,2020-03-02,0
FI,Finland,2020-03-02,0
FR,France,2020-03-02,61
DE,Germany,2020-03-02,29
GR,Greece,2020-03-02,0
HU,Hungary,2020-03-02,0
IS,Iceland,2020-03-02,3
IE,Ireland,2020-03-02,0
IT,Italy,2020-03-02,342
LV,Latvia,2020-03-02,1
LI,Liechtenstein,2020-03-02,0
LT,Lithuania,2020-03-02,0
LU,Luxembourg,2020-03-02,0
MT,Malta,2020-03-02,0
NL,Netherlands,2020-03-02,8
NO,Norway,2020-03-02,6
PL,Poland,2020-03-02,0
PT,Portugal,2020-03-02,2
RO,Romania,2020-03-02,0
SK,Slovakia,2020-03-02,0
SI,Slovenia,2020-03-02,0
ES,Spain,2020-03-02,36
SE,Sweden,2020-03-02,5
CH,Switzerland,2020-03-02,15
GB,United Kingdom,2020-03-02,40
AT,Austria,2020-03-03,3
BE,Belgium,2020-03-03,5
BG,Bulgaria,2020-03-03,0
HR,Croatia,2020-03-03,2
CY,Cyprus,2020-03-03,0
CZ,Czechia,2020-03-03,2
DK,Denmark,2020-03-03,2
EE,Estonia,2020-03-03,1
FI,Finland,2020-03-03,0
FR,France,2020-03-03,21
DE,Germany,2020-03-03,37
GR,Greece,2020-03-03,0
HU,Hungary,2020-03-03,0
IS,Iceland,2020-03-03,5
IE,Ireland,2020-03-03,1
IT,Italy,2020-03-03,466
LV,Latvia,2020-03-03,0
LI,Liechtenstein,2020-03-03,0
LT,Lithuania,2020-03-03,0
LU,Luxembourg,2020-03-03,0
MT,Malta,2020-03-03,0
NL,Netherlands,2020-03-03,6
NO,Norway,2020-03-03,7
PL,Poland,2020-03-03,0
PT,Portugal,2020-03-03,0
RO,Romania,2020-03-03,0
SK,Slovakia,2020-03-03,0
SI,Slovenia,2020-03-03,0
ES,Spain,2020-03-03,45
SE,Sweden,2020-03-03,13
CH,Switzerland,2020-03-03,14
GB,United Kingdom,2020-03-03,55
AT,Austria,2020-03-04,8
BE,Belgium,2020-03-04,10
BG,Bulgaria,2020-03-04,0
HR,Croatia,2020-03-04,1
CY,Cyprus,2020-03-04,0
CZ,Czechia,2020-03-04,3
DK,Denmark,2020-03-04,4
EE,Estonia,2020-03-04,0
FI,Finland,2020-03-04,0
FR,France,2020-03-04,73
DE,Germany,2020-03-04,66
GR,Greece,2020-03-04,2
HU,Hungary,2020-03-04,2
IS,Iceland,2020-03-04,15
IE,Ireland,2020-03-04,4
IT,Italy,2020-03-04,587
LV,Latvia,2020-03-04,0
LI,Liechtenstein,2020-03-04,1
LT,Lithuania,2020-03-04,0
LU,Luxembourg,2020-03-04,0
MT,Malta,2020-03-04,0
NL,Netherlands,2020-03-04,14
NO,Norway,2020-03-04,24
PL,Poland,2020-03-04,1
PT,Portugal,2020-03-04,3
RO,Romania,2020-03-04,1
SK,Slovakia,2020-03-04,0
SI,Slovenia,2020-03-04,0
ES,Spain,2020-03-04,57
SE,Sweden,2020-03-04,30
CH,Switzerland,2020-03-04,34
GB,United Kingdom,2020-03-04,56
AT,Austria,2020-03-05,12
BE,Belgium,2020-03-05,27
BG,Bulgaria,2020-03-05,0
HR,Croatia,2020-03-05,0
CY,Cyprus,2020-03-05,0
CZ,Czechia,2020-03-05,4
DK,Denmark,2020-03-05,0
EE,Estonia,2020-03-05,1
FI,Finland,2020-03-05,6
FR,France,2020-03-05,138
DE,Germany,2020-03-05,220
GR,Greece,2020-03-05,22
HU,Hungary,2020-03-05,0
IS,Iceland,2020-03-05,8
IE,Ireland,2020-03-05,0
IT,Italy,2020-03-05,769
LV,Latvia,2020-03-05,0
LI,Liechtenstein,2020-03-05,0
LT,Lithuania,2020-03-05,0
LU,Luxembourg,2020-03-05,0
MT,Malta,2020-03-05,0
NL,Netherlands,2020-03-05,44
NO,Norway,2020-03-05,31
PL,Poland,2020-03-05,0
PT,Portugal,2020-03-05,3
RO,Romania,2020-03-05,2
SK,Slovakia,2020-03-05,0
SI,Slovenia,2020-03-05,2
ES,Spain,2020-03-05,37
SE,Sweden,2020-03-05,25
CH,Switzerland,2020-03-05,24
GB,United Kingdom,2020-03-05,49
AT,Austria,2020-03-06,14
BE,Belgium,2020-03-06,59
BG,Bulgaria,2020-03-06,0
HR,Croatia,2020-03-06,1
CY,Cyprus,2020-03-06,0
CZ,Czechia,2020-03-06,6
DK,Denmark,2020-03-06,13
EE,Estonia,2020-03-06,7
FI,Finland,2020-03-06,3
FR,France,2020-03-06,190
DE,Germany,2020-03-06,188
GR,Greece,2020-03-06,14
HU,Hungary,2020-03-06,0
IS,Iceland,2020-03-06,9
IE,Ireland,2020-03-06,12
IT,Italy,2020-03-06,778
LV,Latvia,2020-03-06,0
LI,Liechtenstein,2020-03-06,0
LT,Lithuania,2020-03-06,0
LU,Luxembourg,2020-03-06,1
MT,Malta,2020-03-06,0
NL,Netherlands,2020-03-06,46
NO,Norway,2020-03-06,21
PL,Poland,2020-03-06,4
PT,Portugal,2020-03-06,5
RO,Romania,2020-03-06,3
SK,Slovakia,2020-03-06,1
SI,Slovenia,2020-03-06,5
ES,Spain,2020-03-06,141
SE,Sweden,2020-03-06,59
CH,Switzerland,2020-03-06,100
GB,United Kingdom,2020-03-06,79
AT,Austria,2020-03-07,24
BE,Belgium,2020-03-07,60
BG,Bulgaria,2020-03-07,0
HR,Croatia,2020-03-07,1
CY,Cyprus,2020-03-07,0
CZ,Czechia,2020-03-07,1
DK,Denmark,2020-03-07,0
EE,Estonia,2020-03-07,0
FI,Finland,2020-03-07,0
FR,France,2020-03-07,325
DE,Germany,2020-03-07,129
GR,Greece,2020-03-07,1
HU,Hungary,2020-03-07,2
IS,Iceland,2020-03-07,7
IE,Ireland,2020-03-07,0
IT,Italy,2020-03-07,1247
LV,Latvia,2020-03-07,0
LI,Liechtenstein,2020-03-07,0
LT,Lithuania,2020-03-07,0
LU,Luxembourg,2020-03-07,0
MT,Malta,2020-03-07,3
NL,Netherlands,2020-03-07,60
NO,Norway,2020-03-07,39
PL,Poland,2020-03-07,0
PT,Portugal,2020-03-07,7
RO,Romania,2020-03-07,0
SK,Slovakia,2020-03-07,0
SI,Slovenia,2020-03-07,0
ES,Spain,2020-03-07,100
SE,Sweden,2020-03-07,33
CH,Switzerland,2020-03-07,54
GB,United Kingdom,2020-03-07,55
AT,Austria,2020-03-08,25
BE,Belgium,2020-03-08,31
BG,Bulgaria,2020-03-08,4
HR,Croatia,2020-03-08,0
CY,Cyprus,2020-03-08,0
CZ,Czechia,2020-03-08,12
DK,Denmark,2020-03-08,12
EE,Estonia,2020-03-08,0
FI,Finland,2020-03-08,8
FR,France,2020-03-08,177
DE,Germany,2020-03-08,241
GR,Greece,2020-03-08,27
HU,Hungary,2020-03-08,3
IS,Iceland,2020-03-08,0
IE,Ireland,2020-03-08,1
IT,Italy,2020-03-08,1492
LV,Latvia,2020-03-08,1
LI,Liechtenstein,2020-03-08,0
LT,Lithuania,2020-03-08,0
LU,Luxembourg,2020-03-08,1
MT,Malta,2020-03-08,0
NL,Netherlands,2020-03-08,77
NO,Norway,2020-03-08,29
PL,Poland,2020-03-08,6
PT,Portugal,2020-03-08,10
RO,Romania,2020-03-08,6
SK,Slovakia,2020-03-08,2
SI,Slovenia,2020-03-08,9
ES,Spain,2020-03-08,173
SE,Sweden,2020-03-08,46
CH,Switzerland,2020-03-08,69
GB,United Kingdom,2020-03-08,54
AT,Austria,2020-03-09,27
BE,Belgium,2020-03-09,39
BG,Bulgaria,2020-03-09,0
HR,Croatia,2020-03-09,0
CY,Cyprus,2020-03-09,2
CZ,Czechia,2020-03-09,0
DK,Denmark,2020-03-09,55
EE,Estonia,2020-03-09,0
FI,Finland,2020-03-09,7
FR,France,2020-03-09,286
DE,Germany,2020-03-09,136
GR,Greece,2020-03-09,0
HU,Hungary,2020-03-09,2
IS,Iceland,2020-03-09,8
IE,Ireland,2020-03-09,2
IT,Italy,2020-03-09,1797
LV,Latvia,2020-03-09,4
LI,Liechtenstein,2020-03-09,0
LT,Lithuania,2020-03-09,0
LU,Luxembourg,2020-03-09,0
MT,Malta,2020-03-09,0
NL,Netherlands,2020-03-09,56
NO,Norway,2020-03-09,29
PL,Poland,2020-03-09,5
PT,Portugal,2020-03-09,0
RO,Romania,2020-03-09,0
SK,Slovakia,2020-03-09,0
SI,Slovenia,2020-03-09,0
ES,Spain,2020-03-09,400
SE,Sweden,2020-03-09,101
CH,Switzerland,2020-03-09,37
GB,United Kingdom,2020-03-09,147
AT,Austria,2020-03-10,51
BE,Belgium,2020-03-10,28
BG,Bulgaria,2020-03-10,0
HR,Croatia,2020-03-10,2
CY,Cyprus,2020-03-10,1
CZ,Czechia,2020-03-10,10
DK,Denmark,2020-03-10,172
EE,Estonia,2020-03-10,2
FI,Finland,2020-03-10,10
FR,France,2020-03-10,372
DE,Germany,2020-03-10,281
GR,Greece,2020-03-10,16
HU,Hungary,2020-03-10,0
IS,Iceland,2020-03-10,11
IE,Ireland,2020-03-10,13
IT,Italy,2020-03-10,977
LV,Latvia,2020-03-10,2
LI,Liechtenstein,2020-03-10,0
LT,Lithuania,2020-03-10,0
LU,Luxembourg,2020-03-10,2
MT,Malta,2020-03-10,2
NL,Netherlands,2020-03-10,61
NO,Norway,2020-03-10,195
PL,Poland,2020-03-10,6
PT,Portugal,2020-03-10,11
RO,Romania,2020-03-10,10
SK,Slovakia,2020-03-10,4
SI,Slovenia,2020-03-10,15
ES,Spain,2020-03-10,622
SE,Sweden,2020-03-10,98
CH,Switzerland,2020-03-10,117
GB,United Kingdom,2020-03-10,258
AT,Austria,2020-03-11,64
BE,Belgium,2020-03-11,47
BG,Bulgaria,2020-03-11,3
HR,Croatia,2020-03-11,5
CY,Cyprus,2020-03-11,3
CZ,Czechia,2020-03-11,50
DK,Denmark,2020-03-11,180
EE,Estonia,2020-03-11,4
FI,Finland,2020-03-11,19
FR,France,2020-03-11,508
DE,Germany,2020-03-11,451
GR,Greece,2020-03-11,10
HU,Hungary,2020-03-11,4
IS,Iceland,2020-03-11,16
IE,Ireland,2020-03-11,9
IT,Italy,2020-03-11,2313
LV,Latvia,2020-03-11,2
LI,Liechtenstein,2020-03-11,0
LT,Lithuania,2020-03-11,2
LU,Luxembourg,2020-03-11,2
MT,Malta,2020-03-11,1
NL,Netherlands,2020-03-11,121
NO,Norway,2020-03-11,198
PL,Poland,2020-03-11,9
PT,Portugal,2020-03-11,18
RO,Romania,2020-03-11,20
SK,Slovakia,2020-03-11,3
SI,Slovenia,2020-03-11,26
ES,Spain,2020-03-11,582
SE,Sweden,2020-03-11,196
CH,Switzerland,2020-03-11,161
GB,United Kingdom,2020-03-11,411
AT,Austria,2020-03-12,56
BE,Belgium,2020-03-12,0
BG,Bulgaria,2020-03-12,0
HR,Croatia,2020-03-12,0
CY,Cyprus,2020-03-12,0
CZ,Czechia,2020-03-12,3
DK,Denmark,2020-03-12,173
EE,Estonia,2020-03-12,0
FI,Finland,2020-03-12,0
FR,France,2020-03-12,0
DE,Germany,2020-03-12,170
GR,Greece,2020-03-12,0
HU,Hungary,2020-03-12,0
IS,Iceland,2020-03-12,18
IE,Ireland,2020-03-12,0
IT,Italy,2020-03-12,2651
LV,Latvia,2020-03-12,0
LI,Liechtenstein,2020-03-12,0
LT,Lithuania,2020-03-12,0
LU,Luxembourg,2020-03-12,12
MT,Malta,2020-03-12,0
NL,Netherlands,2020-03-12,0
NO,Norway,2020-03-12,104
PL,Poland,2020-03-12,18
PT,Portugal,2020-03-12,0
RO,Romania,2020-03-12,4
SK,Slovakia,2020-03-12,6
SI,Slovenia,2020-03-12,32
ES,Spain,2020-03-12,0
SE,Sweden,2020-03-12,151
CH,Switzerland,2020-03-12,0
GB,United Kingdom,2020-03-12,489
AT,Austria,2020-03-13,202
BE,Belgium,2020-03-13,245
BG,Bulgaria,2020-03-13,16
HR,Croatia,2020-03-13,13
CY,Cyprus,2020-03-13,8
CZ,Czechia,2020-03-13,47
DK,Denmark,2020-03-13,186
EE,Estonia,2020-03-13,63
FI,Finland,2020-03-13,96
FR,France,2020-03-13,1380
DE,Germany,2020-03-13,1597
GR,Greece,2020-03-13,91
HU,Hungary,2020-03-13,6
IS,Iceland,2020-03-13,31
IE,Ireland,2020-03-13,47
IT,Italy,2020-03-13,2547
LV,Latvia,2020-03-13,7
LI,Liechtenstein,2020-03-13,0
LT,Lithuania,2020-03-13,1
LU,Luxembourg,2020-03-13,15
MT,Malta,2020-03-13,6
NL,Netherlands,2020-03-13,301
NO,Norway,2020-03-13,294
PL,Poland,2020-03-13,19
PT,Portugal,2020-03-13,53
RO,Romania,2020-03-13,40
SK,Slovakia,2020-03-13,16
SI,Slovenia,2020-03-13,52
ES,Spain,2020-03-13,2955
SE,Sweden,2020-03-13,152
CH,Switzerland,2020-03-13,487
GB,United Kingdom,2020-03-13,479
AT,Austria,2020-03-14,151
BE,Belgium,2020-03-14,130
BG,Bulgaria,2020-03-14,18
