location,location_name,date,value
LT,Lithuania,2020-02-17,0
LU,Luxembourg,2020-02-17,0
MT,Malta,2020-02-17,0
NL,Netherlands,2020-02-17,0
NO,Norway,2020-02-17,0
PL,Poland,2020-02-17,0
PT,Portugal,2020-02-17,0
RO,Romania,2020-02-17,0
SK,Slovakia,2020-02-17,0
SI,Slovenia,2020-02-17,0
ES,Spain,2020-02-17,0
SE,Sweden,2020-02-17,0
CH,Switzerland,2020-02-17,0
GB,United Kingdom,2020-02-17,0
AT,Austria,2020-02-18,0
BE,Belgium,2020-02-18,0
BG,Bulgaria,2020-02-18,0
HR,Croatia,2020-02-18,0
CY,Cyprus,2020-02-18,0
CZ,Czechia,2020-02-18,0
DK,Denmark,2020-02-18,0
EE,Estonia,2020-02-18,0
FI,Finland,2020-02-18,0
FR,France,2020-02-18,0
DE,Germany,2020-02-18,0
GR,Greece,2020-02-18,0
HU,Hungary,2020-02-18,0
IS,Iceland,2020-02-18,0
IE,Ireland,2020-02-18,0
IT,Italy,2020-02-18,0
LV,Latvia,2020-02-18,0
LI,Liechtenstein,2020-02-18,0
LT,Lithuania,2020-02-18,0
LU,Luxembourg,2020-02-18,0
MT,Malta,2020-02-18,0
NL,Netherlands,2020-02-18,0
NO,Norway,2020-02-18,0
PL,Poland,2020-02-18,0
PT,Portugal,2020-02-18,0
RO,Romania,2020-02-18,0
SK,Slovakia,2020-02-18,0
SI,Slovenia,2020-02-18,0
ES,Spain,2020-02-18,0
SE,Sweden,2020-02-18,0
CH,Switzerland,2020-02-18,0
GB,United Kingdom,2020-02-18,0
AT,Austria,2020-02-19,0
BE,Belgium,2020-02-19,0
BG,Bulgaria,2020-02-19,0
HR,Croatia,2020-02-19,0
CY,Cyprus,2020-02-19,0
CZ,Czechia,2020-02-19,0
DK,Denmark,2020-02-19,0
EE,Estonia,2020-02-19,0
FI,Finland,2020-02-19,0
FR,France,2020-02-19,0
DE,Germany,2020-02-19,0
GR,Greece,2020-02-19,0
HU,Hungary,2020-02-19,0
IS,Iceland,2020-02-19,0
IE,Ireland,2020-02-19,0
IT,Italy,2020-02-19,0
LV,Latvia,2020-02-19,0
LI,Liechtenstein,2020-02-19,0
LT,Lithuania,2020-02-19,0
LU,Luxembourg,2020-02-19,0
MT,Malta,2020-02-19,0
NL,Netherlands,2020-02-19,0
NO,Norway,2020-02-19,0
PL,Poland,2020-02-19,0
PT,Portugal,2020-02-19,0
RO,Romania,2020-02-19,0
SK,Slovakia,2020-02-19,0
SI,Slovenia,2020-02-19,0
ES,Spain,2020-02-19,0
SE,Sweden,2020-02-19,0
CH,Switzerland,2020-02-19,0
GB,United Kingdom,2020-02-19,0
AT,Austria,2020-02-20,0
BE,Belgium,2020-02-20,0
BG,Bulgaria,2020-02-20,0
HR,Croatia,2020-02-20,0
CY,Cyprus,2020-02-20,0
CZ,Czechia,2020-02-20,0
DK,Denmark,2020-02-20,0
EE,Estonia,2020-02-20,0
FI,Finland,2020-02-20,0
FR,France,2020-02-20,0
DE,Germany,2020-02-20,0
GR,Greece,2020-02-20,0
HU,Hungary,2020-02-20,0
IS,Iceland,2020-02-20,0
IE,Ireland,2020-02-20,0
IT,Italy,2020-02-20,0
LV,Latvia,2020-02-20,0
LI,Liechtenstein,2020-02-20,0
LT,Lithuania,2020-02-20,0
LU,Luxembourg,2020-02-20,0
MT,Malta,2020-02-20,0
NL,Netherlands,2020-02-20,0
NO,Norway,2020-02-20,0
PL,Poland,2020-02-20,0
PT,Portugal,2020-02-20,0
RO,Romania,2020-02-20,0
SK,Slovakia,2020-02-20,0
SI,Slovenia,2020-02-20,0
ES,Spain,2020-02-20,0
SE,Sweden,2020-02-20,0
CH,Switzerland,2020-02-20,0
GB,United Kingdom,2020-02-20,0
AT,Austria,2020-02-21,0
BE,Belgium,2020-02-21,0
BG,Bulgaria,2020-02-21,0
HR,Croatia,2020-02-21,0
CY,Cyprus,2020-02-21,0
CZ,Czechia,2020-02-21,0
DK,Denmark,2020-02-21,0
EE,Estonia,2020-02-21,0
FI,Finland,2020-02-21,0
FR,France,2020-02-21,0
DE,Germany,2020-02-21,0
GR,Greece,2020-02-21,0
HU,Hungary,2020-02-21,0
IS,Iceland,2020-02-21,0
IE,Ireland,2020-02-21,0
IT,Italy,2020-02-21,1
LV,Latvia,2020-02-21,0
LI,Liechtenstein,2020-02-21,0
LT,Lithuania,2020-02-21,0
LU,Luxembourg,2020-02-21,0
MT,Malta,2020-02-21,0
NL,Netherlands,2020-02-21,0
NO,Norway,2020-02-21,0
PL,Poland,2020-02-21,0
PT,Portugal,2020-02-21,0
RO,Romania,2020-02-21,0
SK,Slovakia,2020-02-21,0
SI,Slovenia,2020-02-21,0
ES,Spain,2020-02-21,0
SE,Sweden,2020-02-21,0
CH,Switzerland,2020-02-21,0
GB,United Kingdom,2020-02-21,0
AT,Austria,2020-02-22,0
BE,Belgium,2020-02-22,0
BG,Bulgaria,2020-02-22,0
HR,Croatia,2020-02-22,0
CY,Cyprus,2020-02-22,0
CZ,Czechia,2020-02-22,0
DK,Denmark,2020-02-22,0
EE,Estonia,2020-02-22,0
FI,Finland,2020-02-22,0
FR,France,2020-02-22,0
DE,Germany,2020-02-22,0
GR,Greece,2020-02-22,0
HU,Hungary,2020-02-22,0
IS,Iceland,2020-02-22,0
IE,Ireland,2020-02-22,0
IT,Italy,2020-02-22,1
LV,Latvia,2020-02-22,0
LI,Liechtenstein,2020-02-22,0
LT,Lithuania,2020-02-22,0
LU,Luxembourg,2020-02-22,0
MT,Malta,2020-02-22,0
NL,Netherlands,2020-02-22,0
NO,Norway,2020-02-22,0
PL,Poland,2020-02-22,0
PT,Portugal,2020-02-22,0
RO,Romania,2020-02-22,0
SK,Slovakia,2020-02-22,0
SI,Slovenia,2020-02-22,0
ES,Spain,2020-02-22,0
SE,Sweden,2020-02-22,0
CH,Switzerland,2020-02-22,0
GB,United Kingdom,2020-02-22,1
AT,Austria,2020-02-23,0
BE,Belgium,2020-02-23,0
BG,Bulgaria,2020-02-23,0
HR,Croatia,2020-02-23,0
CY,Cyprus,2020-02-23,0
CZ,Czechia,2020-02-23,0
DK,Denmark,2020-02-23,0
EE,Estonia,2020-02-23,0
FI,Finland,2020-02-23,0
FR,France,2020-02-23,0
DE,Germany,2020-02-23,0
GR,Greece,2020-02-23,0
HU,Hungary,2020-02-23,0
IS,Iceland,2020-02-23,0
IE,Ireland,2020-02-23,0
IT,Italy,2020-02-23,1
LV,Latvia,2020-02-23,0
LI,Liechtenstein,2020-02-23,0
LT,Lithuania,2020-02-23,0
LU,Luxembourg,2020-02-23,0
MT,Malta,2020-02-23,0
NL,Netherlands,2020-02-23,0
NO,Norway,2020-02-23,0
PL,Poland,2020-02-23,0
PT,Portugal,2020-02-23,0
RO,Romania,2020-02-23,0
SK,Slovakia,2020-02-23,0
SI,Slovenia,2020-02-23,0
ES,Spain,2020-02-23,0
SE,Sweden,2020-02-23,0
CH,Switzerland,2020-02-23,0
GB,United Kingdom,2020-02-23,0
AT,Austria,2020-02-24,0
BE,Belgium,2020-02-24,0
BG,Bulgaria,2020-02-24,0
HR,Croatia,2020-02-24,0
CY,Cyprus,2020-02-24,0
CZ,Czechia,2020-02-24,0
DK,Denmark,2020-02-24,0
EE,Estonia,2020-02-24,0
FI,Finland,2020-02-24,0
FR,France,2020-02-24,0
DE,Germany,2020-02-24,0
GR,Greece,2020-02-24,0
HU,Hungary,2020-02-24,0
IS,Iceland,2020-02-24,0
IE,Ireland,2020-02-24,0
IT,Italy,2020-02-24,4
LV,Latvia,2020-02-24,0
LI,Liechtenstein,2020-02-24,0
LT,Lithuania,2020-02-24,0
LU,Luxembourg,2020-02-24,0
MT,Malta,2020-02-24,0
NL,Netherlands,2020-02-24,0
NO,Norway,2020-02-24,0
PL,Poland,2020-02-24,0
PT,Portugal,2020-02-24,0
RO,Romania,2020-02-24,0
SK,Slovakia,2020-02-24,0
SI,Slovenia,2020-02-24,0
ES,Spain,2020-02-24,0
SE,Sweden,2020-02-24,0
CH,Switzerland,2020-02-24,0
GB,United Kingdom,2020-02-24,0
AT,Austria,2020-02-25,0
BE,Belgium,2020-02-25,0
BG,Bulgaria,2020-02-25,0
HR,Croatia,2020-02-25,0
CY,Cyprus,2020-02-25,0
CZ,Czechia,2020-02-25,0
DK,Denmark,2020-02-25,0
EE,Estonia,2020-02-25,0
FI,Finland,2020-02-25,0
FR,France,2020-02-25,0
DE,Germany,2020-02-25,0
GR,Greece,2020-02-25,0
HU,Hungary,2020-02-25,0
IS,Iceland,2020-02-25,0
IE,Ireland,2020-02-25,0
IT,Italy,2020-02-25,3
LV,Latvia,2020-02-25,0
LI,Liechtenstein,2020-02-25,0
LT,Lithuania,2020-02-25,0
LU,Luxembourg,2020-02-25,0
MT,Malta,2020-02-25,0
NL,Netherlands,2020-02-25,0
NO,Norway,2020-02-25,0
PL,Poland,2020-02-25,0
PT,Portugal,2020-02-25,0
RO,Romania,2020-02-25,0
SK,Slovakia,2020-02-25,0
SI,Slovenia,2020-02-25,0
ES,Spain,2020-02-25,0
SE,Sweden,2020-02-25,0
CH,Switzerland,2020-02-25,0
GB,United Kingdom,2020-02-25,0
AT,Austria,2020-02-26,0
BE,Belgium,2020-02-26,0
BG,Bulgaria,2020-02-26,0
HR,Croatia,2020-02-26,0
CY,Cyprus,2020-02-26,0
CZ,Czechia,2020-02-26,0
DK,Denmark,2020-02-26,0
EE,Estonia,2020-02-26,0
FI,Finland,2020-02-26,0
FR,France,2020-02-26,1
DE,Germany,2020-02-26,0
GR,Greece,2020-02-26,0
HU,Hungary,2020-02-26,0
IS,Iceland,2020-02-26,0
IE,Ireland,2020-02-26,0
IT,Italy,2020-02-26,2
LV,Latvia,2020-02-26,0
LI,Liechtenstein,2020-02-26,0
LT,Lithuania,2020-02-26,0
LU,Luxembourg,2020-02-26,0
MT,Malta,2020-02-26,0
NL,Netherlands,2020-02-26,0
NO,Norway,2020-02-26,0
PL,Poland,2020-02-26,0
PT,Portugal,2020-02-26,0
RO,Romania,2020-02-26,0
SK,Slovakia,2020-02-26,0
SI,Slovenia,2020-02-26,0
ES,Spain,2020-02-26,0
SE,Sweden,2020-02-26,0
CH,Switzerland,2020-02-26,0
GB,United Kingdom,2020-02-26,0
AT,Austria,2020-02-27,0
BE,Belgium,2020-02-27,0
BG,Bulgaria,2020-02-27,0
HR,Croatia,2020-02-27,0
CY,Cyprus,2020-02-27,0
CZ,Czechia,2020-02-27,0
DK,Denmark,2020-02-27,0
EE,Estonia,2020-02-27,0
FI,Finland,2020-02-27,0
FR,France,2020-02-27,0
DE,Germany,2020-02-27,0
GR,Greece,2020-02-27,0
HU,Hungary,2020-02-27,0
IS,Iceland,2020-02-27,0
IE,Ireland,2020-02-27,0
IT,Italy,2020-02-27,5
LV,Latvia,2020-02-27,0
LI,Liechtenstein,2020-02-27,0
LT,Lithuania,2020-02-27,0
LU,Luxembourg,2020-02-27,0
MT,Malta,2020-02-27,0
NL,Netherlands,2020-02-27,0
NO,Norway,2020-02-27,0
PL,Poland,2020-02-27,0
PT,Portugal,2020-02-27,0
RO,Romania,2020-02-27,0
SK,Slovakia,2020-02-27,0
SI,Slovenia,2020-02-27,0
ES,Spain,2020-02-27,0
SE,Sweden,2020-02-27,0
CH,Switzerland,2020-02-27,0
GB,United Kingdom,2020-02-27,0
AT,Austria,2020-02-28,0
BE,Belgium,2020-02-28,0
BG,Bulgaria,2020-02-28,0
HR,Croatia,2020-02-28,0
CY,Cyprus,2020-02-28,0
CZ,Czechia,2020-02-28,0
DK,Denmark,2020-02-28,0
EE,Estonia,2020-02-28,0
FI,Finland,2020-02-28,0
FR,France,2020-02-28,0
DE,Germany,2020-02-28,0
GR,Greece,2020-02-28,0
HU,Hungary,2020-02-28,0
IS,Iceland,2020-02-28,0
IE,Ireland,2020-02-28,0
IT,Italy,2020-02-28,4
LV,Latvia,2020-02-28,0
LI,Liechtenstein,2020-02-28,0
LT,Lithuania,2020-02-28,0
LU,Luxembourg,2020-02-28,0
MT,Malta,2020-02-28,0
NL,Netherlands,2020-02-28,0
NO,Norway,2020-02-28,0
PL,Poland,2020-02-28,0
PT,Portugal,2020-02-28,0
RO,Romania,2020-02-28,0
SK,Slovakia,2020-02-28,0
SI,Slovenia,2020-02-28,0
ES,Spain,2020-02-28,0
SE,Sweden,2020-02-28,0
CH,Switzerland,2020-02-28,0
GB,United Kingdom,2020-02-28,0
AT,Austria,2020-02-29,0
BE,Belgium,2020-02-29,0
BG,Bulgaria,2020-02-29,0
HR,Croatia,2020-02-29,0
CY,Cyprus,2020-02-29,0
CZ,Czechia,2020-02-29,0
DK,Denmark,2020-02-29,0
EE,Estonia,2020-02-29,0
FI,Finland,2020-02-29,0
FR,France,2020-02-29,0
DE,Germany,2020-02-29,0
GR,Greece,2020-02-29,0
HU,Hungary,2020-02-29,0
IS,Iceland,2020-02-29,0
IE,Ireland,2020-02-29,0
IT,Italy,2020-02-29,8
LV,Latvia,2020-02-29,0
LI,Liechtenstein,2020-02-29,0
LT,Lithuania,2020-02-29,0
LU,Luxembourg,2020-02-29,0
MT,Malta,2020-02-29,0
NL,Netherlands,2020-02-29,0
NO,Norway,2020-02-29,0
PL,Poland,2020-02-29,0
PT,Portugal,2020-02-29,0
RO,Romania,2020-02-29,0
SK,Slovakia,2020-02-29,0
SI,Slovenia,2020-02-29,0
ES,Spain,2020-02-29,0
SE,Sweden,2020-02-29,0
CH,Switzerland,2020-02-29,0
GB,United Kingdom,2020-02-29,0
AT,Austria,2020-03-01,0
BE,Belgium,2020-03-01,0
BG,Bulgaria,2020-03-01,0
HR,Croatia,2020-03-01,0
CY,Cyprus,2020-03-01,0
CZ,Czechia,2020-03-01,0
DK,Denmark,2020-03-01,0
EE,Estonia,2020-03-01,0
FI,Finland,2020-03-01,0
FR,France,2020-03-01,0
DE,Germany,2020-03-01,0
GR,Greece,2020-03-01,0
HU,Hungary,2020-03-01,0
IS,Iceland,2020-03-01,0
IE,Ireland,2020-03-01,0
IT,Italy,2020-03-01,5
LV,Latvia,2020-03-01,0
LI,Liechtenstein,2020-03-01,0
LT,Lithuania,2020-03-01,0
LU,Luxembourg,2020-03-01,0
MT,Malta,2020-03-01,0
NL,Netherlands,2020-03-01,0
NO,Norway,2020-03-01,0
PL,Poland,2020-03-01,0
PT,Portugal,2020-03-01,0
RO,Romania,2020-03-01,0
SK,Slovakia,2020-03-01,0
SI,Slovenia,2020-03-01,0
ES,Spain,2020-03-01,0
SE,Sweden,2020-03-01,0
CH,Switzerland,2020-03-01,0
GB,United Kingdom,2020-03-01,0
AT,Austria,2020-03-02,0
BE,Belgium,2020-03-02,0
BG,Bulgaria,2020-03-02,0
HR,Croatia,2020-03-02,0
CY,Cyprus,2020-03-02,0
CZ,Czechia,2020-03-02,0
DK,Denmark,2020-03-02,0
EE,Estonia,2020-03-02,0
FI,Finland,2020-03-02,0
FR,France,2020-03-02,1
DE,Germany,2020-03-02,0
GR,Greece,2020-03-02,0
HU,Hungary,2020-03-02,0
IS,Iceland,2020-03-02,0
IE,Ireland,2020-03-02,0
IT,Italy,2020-03-02,18
LV,Latvia,2020-03-02,0
LI,Liechtenstein,2020-03-02,0
LT,Lithuania,2020-03-02,0
LU,Luxembourg,2020-03-02,0
MT,Malta,2020-03-02,0
NL,Netherlands,2020-03-02,0
NO,Norway,2020-03-02,0
PL,Poland,2020-03-02,0
PT,Portugal,2020-03-02,0
RO,Romania,2020-03-02,0
SK,Slovakia,2020-03-02,0
SI,Slovenia,2020-03-02,0
ES,Spain,2020-03-02,0
SE,Sweden,2020-03-02,0
CH,Switzerland,2020-03-02,0
GB,United Kingdom,2020-03-02,1
AT,Austria,2020-03-03,0
BE,Belgium,2020-03-03,0
BG,Bulgaria,2020-03-03,0
HR,Croatia,2020-03-03,0
CY,Cyprus,2020-03-03,0
CZ,Czechia,2020-03-03,0
DK,Denmark,2020-03-03,0
EE,Estonia,2020-03-03,0
FI,Finland,2020-03-03,0
FR,France,2020-03-03,1
DE,Germany,2020-03-03,0
GR,Greece,2020-03-03,0
HU,Hungary,2020-03-03,0
IS,Iceland,2020-03-03,0
IE,Ireland,2020-03-03,0
IT,Italy,2020-03-03,27
LV,Latvia,2020-03-03,0
LI,Liechtenstein,2020-03-03,0
LT,Lithuania,2020-03-03,0
LU,Luxembourg,2020-03-03,0
MT,Malta,2020-03-03,0
NL,Netherlands,2020-03-03,0
NO,Norway,2020-03-03,0
PL,Poland,2020-03-03,0
PT,Portugal,2020-03-03,0
RO,Romania,2020-03-03,0
SK,Slovakia,2020-03-03,0
SI,Slovenia,2020-03-03,0
ES,Spain,2020-03-03,1
SE,Sweden,2020-03-03,0
CH,Switzerland,2020-03-03,0
GB,United Kingdom,2020-03-03,0
AT,Austria,2020-03-04,0
BE,Belgium,2020-03-04,0
BG,Bulgaria,2020-03-04,0
HR,Croatia,2020-03-04,0
CY,Cyprus,2020-03-04,0
CZ,Czechia,2020-03-04,0
DK,Denmark,2020-03-04,0
EE,Estonia,2020-03-04,0
FI,Finland,2020-03-04,0
FR,France,2020-03-04,0
DE,Germany,2020-03-04,0
GR,Greece,2020-03-04,0
HU,Hungary,2020-03-04,0
IS,Iceland,2020-03-04,0
IE,Ireland,2020-03-04,0
IT,Italy,2020-03-04,28
LV,Latvia,2020-03-04,0
LI,Liechtenstein,2020-03-04,0
LT,Lithuania,2020-03-04,0
LU,Luxembourg,2020-03-04,0
MT,Malta,2020-03-04,0
NL,Netherlands,2020-03-04,0
NO,Norway,2020-03-04,0
PL,Poland,2020-03-04,0
PT,Portugal,2020-03-04,0
RO,Romania,2020-03-04,0
SK,Slovakia,2020-03-04,0
SI,Slovenia,2020-03-04,0
ES,Spain,2020-03-04,1
SE,Sweden,2020-03-04,0
CH,Switzerland,2020-03-04,0
GB,United Kingdom,2020-03-04,1
AT,Austria,2020-03-05,0
BE,Belgium,2020-03-05,0
BG,Bulgaria,2020-03-05,0
HR,Croatia,2020-03-05,0
CY,Cyprus,2020-03-05,0
CZ,Czechia,2020-03-05,0
DK,Denmark,2020-03-05,0
EE,Estonia,2020-03-05,0
FI,Finland,2020-03-05,0
FR,France,2020-03-05,3
DE,Germany,2020-03-05,0
GR,Greece,2020-03-05,0
HU,Hungary,2020-03-05,0
IS,Iceland,2020-03-05,0
IE,Ireland,2020-03-05,0
IT,Italy,2020-03-05,41
LV,Latvia,2020-03-05,0
LI,Liechtenstein,2020-03-05,0
LT,Lithuania,2020-03-05,0
LU,Luxembourg,2020-03-05,0
MT,Malta,2020-03-05,0
NL,Netherlands,2020-03-05,0
NO,Norway,2020-03-05,0
PL,Poland,2020-03-05,0
PT,Portugal,2020-03-05,0
RO,Romania,2020-03-05,0
SK,Slovakia,2020-03-05,0
SI,Slovenia,2020-03-05,0
ES,Spain,2020-03-05,1
SE,Sweden,2020-03-05,0
CH,Switzerland,2020-03-05,0
GB,United Kingdom,2020-03-05,2
AT,Austria,2020-03-06,0
BE,Belgium,2020-03-06,0
BG,Bulgaria,2020-03-06,0
HR,Croatia,2020-03-06,0
CY,Cyprus,2020-03-06,0
CZ,Czechia,2020-03-06,0
DK,Denmark,2020-03-06,0
EE,Estonia,2020-03-06,0
FI,Finland,2020-03-06,0
FR,France,2020-03-06,2
DE,Germany,2020-03-06,0
GR,Greece,2020-03-06,0
HU,Hungary,2020-03-06,0
IS,Iceland,2020-03-06,0
IE,Ireland,2020-03-06,0
IT,Italy,2020-03-06,49
LV,Latvia,2020-03-06,0
LI,Liechtenstein,2020-03-06,0
LT,Lithuania,2020-03-06,0
LU,Luxembourg,2020-03-06,0
MT,Malta,2020-03-06,0
NL,Netherlands,2020-03-06,1
NO,Norway,2020-03-06,0
PL,Poland,2020-03-06,0
PT,Portugal,2020-03-06,0
RO,Romania,2020-03-06,0
SK,Slovakia,2020-03-06,0
SI,Slovenia,2020-03-06,0
ES,Spain,2020-03-06,2
SE,Sweden,2020-03-06,0
CH,Switzerland,2020-03-06,1
GB,United Kingdom,2020-03-06,2
AT,Austria,2020-03-07,0
BE,Belgium,2020-03-07,0
BG,Bulgaria,2020-03-07,0
HR,Croatia,2020-03-07,0
CY,Cyprus,2020-03-07,0
CZ,Czechia,2020-03-07,0
DK,Denmark,2020-03-07,0
EE,Estonia,2020-03-07,0
FI,Finland,2020-03-07,1
FR,France,2020-03-07,7
DE,Germany,2020-03-07,0
GR,Greece,2020-03-07,0
HU,Hungary,2020-03-07,0
IS,Iceland,2020-03-07,0
IE,Ireland,2020-03-07,0
IT,Italy,2020-03-07,36
LV,Latvia,2020-03-07,0
LI,Liechtenstein,2020-03-07,0
LT,Lithuania,2020-03-07,0
LU,Luxembourg,2020-03-07,0
MT,Malta,2020-03-07,0
NL,Netherlands,2020-03-07,0
NO,Norway,2020-03-07,0
PL,Poland,2020-03-07,0
PT,Portugal,2020-03-07,0
RO,Romania,2020-03-07,0
SK,Slovakia,2020-03-07,0
SI,Slovenia,2020-03-07,0
ES,Spain,2020-03-07,5
SE,Sweden,2020-03-07,0
CH,Switzerland,2020-03-07,0
GB,United Kingdom,2020-03-07,0
AT,Austria,2020-03-08,0
BE,Belgium,2020-03-08,0
BG,Bulgaria,2020-03-08,0
HR,Croatia,2020-03-08,0
CY,Cyprus,2020-03-08,0
CZ,Czechia,2020-03-08,0
DK,Denmark,2020-03-08,0
EE,Estonia,2020-03-08,0
FI,Finland,2020-03-08,0
FR,France,2020-03-08,3
DE,Germany,2020-03-08,0
GR,Greece,2020-03-08,0
HU,Hungary,2020-03-08,0
IS,Iceland,2020-03-08,0
IE,Ireland,2020-03-08,0
IT,Italy,2020-03-08,133
LV,Latvia,2020-03-08,0
LI,Liechtenstein,2020-03-08,0
LT,Lithuania,2020-03-08,0
LU,Luxembourg,2020-03-08,0
MT,Malta,2020-03-08,0
NL,Netherlands,2020-03-08,2
NO,Norway,2020-03-08,0
PL,Poland,2020-03-08,0
PT,Portugal,2020-03-08,0
RO,Romania,2020-03-08,0
SK,Slovakia,2020-03-08,0
SI,Slovenia,2020-03-08,0
ES,Spain,2020-03-08,7
SE,Sweden,2020-03-08,0
CH,Switzerland,2020-03-08,1
GB,United Kingdom,2020-03-08,2
AT,Austria,2020-03-09,0
BE,Belgium,2020-03-09,0
BG,Bulgaria,2020-03-09,0
HR,Croatia,2020-03-09,0
CY,Cyprus,2020-03-09,0
CZ,Czechia,2020-03-09,0
DK,Denmark,2020-03-09,0
EE,Estonia,2020-03-09,0
FI,Finland,2020-03-09,0
FR,France,2020-03-09,6
DE,Germany,2020-03-09,2
GR,Greece,2020-03-09,0
HU,Hungary,2020-03-09,0
IS,Iceland,2020-03-09,0
IE,Ireland,2020-03-09,0
IT,Italy,2020-03-09,97
LV,Latvia,2020-03-09,0
LI,Liechtenstein,2020-03-09,0
LT,Lithuania,2020-03-09,0
LU,Luxembourg,2020-03-09,0
MT,Malta,2020-03-09,0
NL,Netherlands,2020-03-09,0
NO,Norway,2020-03-09,0
PL,Poland,2020-03-09,0
PT,Portugal,2020-03-09,0
RO,Romania,2020-03-09,0
SK,Slovakia,2020-03-09,0
SI,Slovenia,2020-03-09,0
ES,Spain,2020-03-09,11
SE,Sweden,2020-03-09,0
CH,Switzerland,2020-03-09,0
GB,United Kingdom,2020-03-09,5
AT,Austria,2020-03-10,0
BE,Belgium,2020-03-10,0
BG,Bulgaria,2020-03-10,0
HR,Croatia,2020-03-10,0
CY,Cyprus,2020-03-10,0
CZ,Czechia,2020-03-10,0
DK,Denmark,2020-03-10,0
EE,Estonia,2020-03-10,0
FI,Finland,2020-03-10,0
FR,France,2020-03-10,8
DE,Germany,2020-03-10,0
GR,Greece,2020-03-10,0
HU,Hungary,2020-03-10,0
IS,Iceland,2020-03-10,0
IE,Ireland,2020-03-10,0
IT,Italy,2020-03-10,168
LV,Latvia,2020-03-10,0
LI,Liechtenstein,2020-03-10,0
LT,Lithuania,2020-03-10,0
LU,Luxembourg,2020-03-10,0
MT,Malta,2020-03-10,0
NL,Netherlands,2020-03-10,1
NO,Norway,2020-03-10,0
PL,Poland,2020-03-10,0
PT,Portugal,2020-03-10,0
RO,Romania,2020-03-10,0
SK,Slovakia,2020-03-10,0
SI,Slovenia,2020-03-10,0
ES,Spain,2020-03-10,7
SE,Sweden,2020-03-10,1
CH,Switzerland,2020-03-10,3
GB,United Kingdom,2020-03-10,3
AT,Austria,2020-03-11,0
BE,Belgium,2020-03-11,3
BG,Bulgaria,2020-03-11,1
HR,Croatia,2020-03-11,0
CY,Cyprus,2020-03-11,0
CZ,Czechia,2020-03-11,0
DK,Denmark,2020-03-11,0
EE,Estonia,2020-03-11,0
FI,Finland,2020-03-11,0
FR,France,2020-03-11,15
DE,Germany,2020-03-11,1
GR,Greece,2020-03-11,1
HU,Hungary,2020-03-11,0
IS,Iceland,2020-03-11,0
IE,Ireland,2020-03-11,1
IT,Italy,2020-03-11,196
LV,Latvia,2020-03-11,0
LI,Liechtenstein,2020-03-11,0
LT,Lithuania,2020-03-11,0
LU,Luxembourg,2020-03-11,0
MT,Malta,2020-03-11,0
NL,Netherlands,2020-03-11,1
NO,Norway,2020-03-11,0
PL,Poland,2020-03-11,0
PT,Portugal,2020-03-11,0
RO,Romania,2020-03-11,0
SK,Slovakia,2020-03-11,0
SI,Slovenia,2020-03-11,0
ES,Spain,2020-03-11,19
SE,Sweden,2020-03-11,0
CH,Switzerland,2020-03-11,2
GB,United Kingdom,2020-03-11,7
AT,Austria,2020-03-12,0
BE,Belgium,2020-03-12,0
BG,Bulgaria,2020-03-12,0
HR,Croatia,2020-03-12,0
CY,Cyprus,2020-03-12,0
CZ,Czechia,2020-03-12,0
DK,Denmark,2020-03-12,0
EE,Estonia,2020-03-12,0
FI,Finland,2020-03-12,0
FR,France,2020-03-12,0
DE,Germany,2020-03-12,2
GR,Greece,2020-03-12,0
HU,Hungary,2020-03-12,0
IS,Iceland,2020-03-12,0
IE,Ireland,2020-03-12,0
IT,Italy,2020-03-12,189
LV,Latvia,2020-03-12,0
LI,Liechtenstein,2020-03-12,0
LT,Lithuania,2020-03-12,0
LU,Luxembourg,2020-03-12,0
MT,Malta,2020-03-12,0
NL,Netherlands,2020-03-12,0
NO,Norway,2020-03-12,0
PL,Poland,2020-03-12,1
PT,Portugal,2020-03-12,0
RO,Romania,2020-03-12,0
SK,Slovakia,2020-03-12,0
SI,Slovenia,2020-03-12,0
ES,Spain,2020-03-12,1
SE,Sweden,2020-03-12,1
CH,Switzerland,2020-03-12,3
GB,United Kingdom,2020-03-12,13
AT,Austria,2020-03-13,0
BE,Belgium,2020-03-13,0
BG,Bulgaria,2020-03-13,0
HR,Croatia,2020-03-13,0
CY,Cyprus,2020-03-13,0
CZ,Czechia,2020-03-13,0
DK,Denmark,2020-03-13,0
EE,Estonia,2020-03-13,0
FI,Finland,2020-03-13,0
FR,France,2020-03-13,31
DE,Germany,2020-03-13,0
GR,Greece,2020-03-13,0
HU,Hungary,2020-03-13,0
IS,Iceland,2020-03-13,0
IE,Ireland,2020-03-13,0
IT,Italy,2020-03-13,250
LV,Latvia,2020-03-13,0
LI,Liechtenstein,2020-03-13,0
LT,Lithuania,2020-03-13,0
LU,Luxembourg,2020-03-13,0
MT,Malta,2020-03-13,0
NL,Netherlands,2020-03-13,5
NO,Norway,2020-03-13,0
PL,Poland,2020-03-13,1
PT,Portugal,2020-03-13,0
RO,Romania,2020-03-13,0
SK,Slovakia,2020-03-13,0
SI,Slovenia,2020-03-13,0
ES,Spain,2020-03-13,78
SE,Sweden,2020-03-13,1
CH,Switzerland,2020-03-13,1
GB,United Kingdom,2020-03-13,16
AT,Austria,2020-03-14,1
BE,Belgium,2020-03-14,1
BG,Bulgaria,2020-03-14,1
HR,Croatia,2020-03-14,0
