model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-ensemble,inc death,2,HR,18,11,6,1,0.38,0.43,0.8,1,-0.32,1,5,Croatia
IEM_Health-CovidProject,inc death,2,HR,37,10,26,0,0.78,0.87,0.2,0.8,-0.64,1,5,Croatia
ILM-EKF,inc death,2,HR,25,22,1,2,0.53,0.31,1,1,-0.08,1,5,Croatia
LANL-GrowthRate,inc death,2,HR,21,8,13,0,0.45,0.47,0.2,1,-0.58,1,5,Croatia
RobertWalraven-ESG,inc death,2,HR,60,3,57,0,1.27,1.02,0,0,-1,1,5,Croatia
USC-SIkJalpha,inc death,2,HR,17,11,6,0,0.36,0.29,0.6,1,-0.28,1,5,Croatia
epiforecasts-EpiNow2,inc death,2,HR,22,11,0,11,0.46,0.51,0.4,1,0.6,1,5,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,71,9,62,0,1,1,0,0.5,-0.87,1,4,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,30,13,17,0,0.43,0.48,0.25,1,-0.6,1,4,Croatia
IEM_Health-CovidProject,inc death,3,HR,72,11,61,0,1.02,1.07,0,0.75,-0.88,1,4,Croatia
ILM-EKF,inc death,3,HR,34,25,6,2,0.48,0.45,1,1,-0.2,1,4,Croatia
LANL-GrowthRate,inc death,3,HR,48,10,37,0,0.68,0.7,0.25,1,-0.67,1,4,Croatia
RobertWalraven-ESG,inc death,3,HR,117,3,114,0,1.65,1.25,0,0,-1,1,4,Croatia
USC-SIkJalpha,inc death,3,HR,25,12,13,0,0.35,0.29,0.5,1,-0.54,1,4,Croatia
epiforecasts-EpiNow2,inc death,3,HR,35,19,0,16,0.49,0.5,0.75,1,0.5,1,4,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,7742,293,3436,4013,1,1,0,0.5,-0.04,1,6,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,5246,2732,76,2437,0.68,0.79,0.67,1,0.32,1,6,Hungary
IEM_Health-CovidProject,inc case,1,HU,11128,2883,9,8235,1.44,1.77,0.17,0.83,0.69,1,6,Hungary
ILM-EKF,inc case,1,HU,7219,1923,611,4685,0.93,1.11,0.33,0.67,0.44,1,6,Hungary
LANL-GrowthRate,inc case,1,HU,3183,2252,506,424,0.41,0.47,1,1,0.05,1,6,Hungary
USC-SIkJalpha,inc case,1,HU,8296,5540,1335,1421,1.07,1.24,0.67,1,-0.1,1,6,Hungary
epiforecasts-EpiNow2,inc case,1,HU,5907,2328,785,2795,0.76,0.86,0.33,0.83,0.29,1,6,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,14190,636,5201,8353,1,1,0.2,0.2,-0.1,1,5,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,12384,4886,0,7498,0.87,1.15,0.4,0.8,0.64,1,5,Hungary
IEM_Health-CovidProject,inc case,2,HU,27689,5018,0,22671,1.95,2.39,0,0.4,0.93,1,5,Hungary
ILM-EKF,inc case,2,HU,18783,4808,0,13975,1.32,1.7,0,0.8,0.86,1,5,Hungary
LANL-GrowthRate,inc case,2,HU,7261,3198,0,4063,0.51,0.6,0.6,1,0.45,1,5,Hungary
USC-SIkJalpha,inc case,2,HU,12931,6834,1326,4771,0.91,1.06,0.8,0.8,0.14,1,5,Hungary
epiforecasts-EpiNow2,inc case,2,HU,10886,5421,0,5466,0.77,0.98,0.6,1,0.57,1,5,Hungary
DSMPG-bayes,inc case,1,HU,6360,1884,0,4476,0.82,0.95,0.25,1,0.78,1,4,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,17122,935,6589,9598,1,1,0,0.25,0.05,1,4,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,24655,8372,0,16282,1.44,1.82,0.25,0.5,0.79,1,4,Hungary
IEM_Health-CovidProject,inc case,3,HU,55247,8439,0,46807,3.23,3.66,0,0.25,0.98,1,4,Hungary
ILM-EKF,inc case,3,HU,42122,10707,0,31415,2.46,3.05,0,0.25,0.94,1,4,Hungary
LANL-GrowthRate,inc case,3,HU,12926,4501,0,8425,0.75,1.02,0.25,1,0.71,1,4,Hungary
USC-SIkJalpha,inc case,3,HU,16162,7465,1656,7042,0.94,1.09,0.5,0.75,0.38,1,4,Hungary
epiforecasts-EpiNow2,inc case,3,HU,21009,9689,0,11320,1.23,1.53,0.25,1,0.65,1,4,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,130,7,119,4,1,1,0,0.67,-0.64,1,6,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,77,58,10,8,0.59,0.61,1,1,0.03,1,6,Hungary
IEM_Health-CovidProject,inc death,1,HU,109,49,8,53,0.84,1.05,0.67,1,0.2,1,6,Hungary
ILM-EKF,inc death,1,HU,134,95,11,28,1.03,1.16,1,1,0.15,1,6,Hungary
LANL-GrowthRate,inc death,1,HU,89,21,68,0,0.68,0.76,0.5,0.67,-0.6,1,6,Hungary
RobertWalraven-ESG,inc death,1,HU,124,10,71,43,0.96,0.94,0,0.33,-0.05,1,6,Hungary
USC-SIkJalpha,inc death,1,HU,165,146,6,13,1.27,0.71,1,1,0.08,1,6,Hungary
epiforecasts-EpiNow2,inc death,1,HU,167,43,23,102,1.29,1.47,0.33,0.67,0.41,1,6,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,270,15,255,0,1,1,0.4,0.4,-0.74,1,5,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,114,85,0,29,0.42,0.41,0.8,1,0.3,1,5,Hungary
IEM_Health-CovidProject,inc death,2,HU,259,77,22,159,0.96,1.31,0.4,0.8,0.26,1,5,Hungary
ILM-EKF,inc death,2,HU,259,135,0,124,0.96,1.26,0.4,1,0.5,1,5,Hungary
LANL-GrowthRate,inc death,2,HU,183,41,142,0,0.68,0.91,0.4,1,-0.72,1,5,Hungary
RobertWalraven-ESG,inc death,2,HU,262,11,180,71,0.97,0.94,0,0,-0.2,1,5,Hungary
USC-SIkJalpha,inc death,2,HU,284,197,0,87,1.05,0.89,0.8,0.8,0.36,1,5,Hungary
epiforecasts-EpiNow2,inc death,2,HU,341,76,6,259,1.26,1.56,0.2,0.6,0.58,1,5,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,435,21,413,0,1,1,0,0.25,-0.9,1,4,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,205,128,0,77,0.47,0.6,0.75,1,0.38,1,4,Hungary
IEM_Health-CovidProject,inc death,3,HU,420,110,60,251,0.97,1.24,0.25,0.75,0.27,1,4,Hungary
ILM-EKF,inc death,3,HU,611,226,0,385,1.41,2,0,1,0.8,1,4,Hungary
LANL-GrowthRate,inc death,3,HU,248,69,179,0,0.57,0.86,0,1,-0.73,1,4,Hungary
RobertWalraven-ESG,inc death,3,HU,361,11,323,27,0.83,0.78,0,0,-0.5,1,4,Hungary
USC-SIkJalpha,inc death,3,HU,401,216,7,178,0.92,1,0.75,0.75,0.3,1,4,Hungary
epiforecasts-EpiNow2,inc death,3,HU,633,169,0,464,1.46,1.84,0.5,0.75,0.71,1,4,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,327,178,42,107,1,1,0.67,1,0.3,1,6,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,261,196,20,45,0.8,0.78,0.83,1,0.1,1,6,Ireland
IEM_Health-CovidProject,inc case,1,IE,317,194,75,49,0.97,1.2,0.5,1,-0.07,1,6,Ireland
ILM-EKF,inc case,1,IE,372,237,70,65,1.14,1.42,0.67,1,-0.02,1,6,Ireland
LANL-GrowthRate,inc case,1,IE,270,126,93,52,0.83,1.06,0.33,1,-0.18,1,6,Ireland
USC-SIkJalpha,inc case,1,IE,285,163,52,70,0.87,1.05,0.67,0.83,0.13,1,6,Ireland
epiforecasts-EpiNow2,inc case,1,IE,445,267,62,116,1.36,1.77,0.67,1,0.05,1,6,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,557,374,26,157,1,1,0.6,1,0.18,1,5,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,974,676,111,187,1.75,1.79,0.4,1,0.12,1,5,Ireland
IEM_Health-CovidProject,inc case,2,IE,567,252,202,113,1.02,1.47,0.4,1,-0.12,1,5,Ireland
ILM-EKF,inc case,2,IE,684,373,162,148,1.23,1.77,0.4,1,-0,1,5,Ireland
LANL-GrowthRate,inc case,2,IE,600,171,220,209,1.08,1.48,0.2,1,-0.03,1,5,Ireland
USC-SIkJalpha,inc case,2,IE,477,199,130,148,0.86,1.32,0.4,0.8,-0.12,1,5,Ireland
epiforecasts-EpiNow2,inc case,2,IE,2468,1732,157,580,4.43,4.54,0.6,1,0.12,1,5,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,691,548,14,128,1,1,0.75,1,0.15,1,4,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,3101,2454,222,425,4.49,4.07,0.25,1,0.05,1,4,Ireland
IEM_Health-CovidProject,inc case,3,IE,758,282,371,106,1.1,1.91,0.25,1,-0.25,1,4,Ireland
ILM-EKF,inc case,3,IE,913,492,301,120,1.32,2.26,0.5,1,-0.12,1,4,Ireland
LANL-GrowthRate,inc case,3,IE,719,212,263,244,1.04,1.99,0,1,-0.02,1,4,Ireland
USC-SIkJalpha,inc case,3,IE,700,170,289,241,1.01,1.53,0.25,0.5,-0.25,1,4,Ireland
epiforecasts-EpiNow2,inc case,3,IE,8080,6089,300,1691,11.7,13.77,0.5,1,0.07,1,4,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,14,4,2,8,1,1,0.5,1,0.07,1,6,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,11,7,1,3,0.78,0.73,0.83,1,-0.02,1,6,Ireland
IEM_Health-CovidProject,inc death,1,IE,16,10,6,0,1.15,1.03,0.67,1,-0.35,1,6,Ireland
ILM-EKF,inc death,1,IE,14,10,1,2,0.99,0.8,0.83,1,0.02,1,6,Ireland
LANL-GrowthRate,inc death,1,IE,13,4,4,4,0.89,0.97,0.5,1,-0.29,1,6,Ireland
RobertWalraven-ESG,inc death,1,IE,11,5,4,2,0.8,0.96,0.5,1,-0.13,1,6,Ireland
USC-SIkJalpha,inc death,1,IE,13,4,1,8,0.92,0.78,0.67,0.67,0.18,1,6,Ireland
epiforecasts-EpiNow2,inc death,1,IE,12,8,0,5,0.87,0.81,0.83,1,0.38,1,6,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,18,9,0,9,1,1,0.6,1,0.26,1,5,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,11,8,1,2,0.59,0.54,0.8,1,0.08,1,5,Ireland
IEM_Health-CovidProject,inc death,2,IE,21,11,8,2,1.16,1.46,0.6,1,-0.36,1,5,Ireland
ILM-EKF,inc death,2,IE,12,10,0,1,0.65,0.43,1,1,0.14,1,5,Ireland
LANL-GrowthRate,inc death,2,IE,11,5,2,4,0.61,0.79,0.6,1,0.02,1,5,Ireland
RobertWalraven-ESG,inc death,2,IE,11,6,4,1,0.62,0.74,0.6,1,-0.3,1,5,Ireland
USC-SIkJalpha,inc death,2,IE,11,5,0,6,0.59,0.69,0.6,1,0.33,1,5,Ireland
epiforecasts-EpiNow2,inc death,2,IE,18,10,0,8,1.01,1.07,0.6,1,0.54,1,5,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,21,12,1,8,1,1,0.75,1,0.28,1,4,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,13,12,0,1,0.62,0.22,1,1,0.07,1,4,Ireland
IEM_Health-CovidProject,inc death,3,IE,21,12,8,0,1,1.03,0.5,1,-0.38,1,4,Ireland
ILM-EKF,inc death,3,IE,12,10,1,1,0.57,0.36,1,1,0.02,1,4,Ireland
LANL-GrowthRate,inc death,3,IE,8,5,2,1,0.36,0.35,0.5,1,0.07,1,4,Ireland
RobertWalraven-ESG,inc death,3,IE,12,8,4,0,0.57,0.61,0.75,1,-0.43,1,4,Ireland
USC-SIkJalpha,inc death,3,IE,11,5,1,5,0.52,0.58,0.25,0.75,0.4,1,4,Ireland
epiforecasts-EpiNow2,inc death,3,IE,44,35,0,9,2.09,1.18,0.5,1,0.42,1,4,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,12,5,4,2,1,1,0.5,1,-0.05,1,6,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,14,9,2,3,1.23,1.16,0.33,1,-0.03,1,6,Iceland
IEM_Health-CovidProject,inc case,1,IS,20,5,8,7,1.69,2.01,0.17,1,-0.22,1,6,Iceland
ILM-EKF,inc case,1,IS,17,3,14,0,1.47,1.69,0.5,1,-0.62,1,6,Iceland
LANL-GrowthRate,inc case,1,IS,17,2,14,0,1.46,1.33,0.5,0.5,-0.48,1,6,Iceland
USC-SIkJalpha,inc case,1,IS,28,20,6,1,2.38,1.38,0.5,0.83,-0.35,1,6,Iceland
epiforecasts-EpiNow2,inc case,1,IS,35,13,5,17,3.03,3.41,0,0.83,-0.06,1,6,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,21,10,7,4,1,1,0.8,1,-0.1,1,5,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,33,23,3,8,1.61,0.95,0.6,1,0.03,1,5,Iceland
IEM_Health-CovidProject,inc case,2,IS,36,8,17,11,1.73,1.56,0.2,0.6,-0.25,1,5,Iceland
ILM-EKF,inc case,2,IS,21,3,18,0,1.03,0.99,0.2,1,-0.75,1,5,Iceland
LANL-GrowthRate,inc case,2,IS,23,2,21,0,1.12,0.8,0.2,0.6,-0.65,1,5,Iceland
USC-SIkJalpha,inc case,2,IS,56,40,15,1,2.7,0.85,0.4,0.6,-0.44,1,5,Iceland
epiforecasts-EpiNow2,inc case,2,IS,108,48,12,49,5.2,4.19,0.2,0.6,-0.07,1,5,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,23,14,7,2,1,1,1,1,-0.2,1,4,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,77,49,12,16,3.31,2.03,0.25,0.75,0.29,1,4,Iceland
IEM_Health-CovidProject,inc case,3,IS,40,10,26,5,1.74,1.34,0.25,0.5,-0.4,1,4,Iceland
ILM-EKF,inc case,3,IS,28,3,25,0,1.2,1.11,0,0.75,-0.82,1,4,Iceland
LANL-GrowthRate,inc case,3,IS,29,2,28,0,1.27,0.89,0.25,0.25,-0.85,1,4,Iceland
USC-SIkJalpha,inc case,3,IS,34,8,24,1,1.44,1.01,0.5,0.5,-0.5,1,4,Iceland
epiforecasts-EpiNow2,inc case,3,IS,161,101,21,39,6.93,4.15,0.25,0.75,-0.15,1,4,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,0,0,0,0,NA,NA,1,1,0,1,6,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,0,0,0,0,NA,Inf,1,1,0.02,1,6,Iceland
IEM_Health-CovidProject,inc death,1,IS,0,0,0,0,NA,Inf,1,1,0.12,1,6,Iceland
ILM-EKF,inc death,1,IS,0,0,0,0,NA,Inf,1,1,0.05,1,6,Iceland
LANL-GrowthRate,inc death,1,IS,0,0,0,0,NA,NA,1,1,0,1,6,Iceland
RobertWalraven-ESG,inc death,1,IS,0,0,0,0,NA,Inf,1,1,0.03,1,6,Iceland
USC-SIkJalpha,inc death,1,IS,0,0,0,0,0,NA,1,1,0,1,6,Iceland
epiforecasts-EpiNow2,inc death,1,IS,0,0,0,0,NA,NA,1,1,0,1,6,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,0,0,0,0,NA,NA,1,1,0,1,5,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,0,0,0,0,NA,Inf,1,1,0.1,1,5,Iceland
IEM_Health-CovidProject,inc death,2,IS,1,0,0,0,NA,Inf,1,1,0.1,1,5,Iceland
ILM-EKF,inc death,2,IS,0,0,0,0,NA,Inf,1,1,0.08,1,5,Iceland
LANL-GrowthRate,inc death,2,IS,0,0,0,0,NA,NA,1,1,0,1,5,Iceland
RobertWalraven-ESG,inc death,2,IS,0,0,0,0,NA,NA,1,1,0,1,5,Iceland
USC-SIkJalpha,inc death,2,IS,0,0,0,0,0,NA,1,1,0,1,5,Iceland
epiforecasts-EpiNow2,inc death,2,IS,0,0,0,0,NA,Inf,1,1,0.1,1,5,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,0,0,0,0,NA,NA,1,1,0,1,4,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,0,0,0,0,NA,Inf,1,1,0.1,1,4,Iceland
IEM_Health-CovidProject,inc death,3,IS,1,1,0,0,NA,Inf,1,1,0.1,1,4,Iceland
ILM-EKF,inc death,3,IS,0,0,0,0,NA,Inf,1,1,0.1,1,4,Iceland
LANL-GrowthRate,inc death,3,IS,0,0,0,0,NA,NA,1,1,0,1,4,Iceland
RobertWalraven-ESG,inc death,3,IS,0,0,0,0,NA,NA,1,1,0,1,4,Iceland
USC-SIkJalpha,inc death,3,IS,0,0,0,0,0,NA,1,1,0,1,4,Iceland
epiforecasts-EpiNow2,inc death,3,IS,1,0,0,0,NA,Inf,1,1,0.12,1,4,Iceland
EuroCOVIDhub-baseline,inc case,1,IT,8779,1416,1636,5726,1,1,0.5,1,0.19,1,6,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,8165,4567,72,3525,0.93,0.93,0.67,0.83,0.33,1,6,Italy
IEM_Health-CovidProject,inc case,1,IT,11034,4734,0,6300,1.26,1.45,0.33,1,0.55,1,6,Italy
ILM-EKF,inc case,1,IT,10461,6057,1227,3177,1.19,1.33,0.67,1,0.22,1,6,Italy
LANL-GrowthRate,inc case,1,IT,6457,4148,1977,332,0.74,0.8,0.67,1,-0.22,1,6,Italy
UNIPV-BayesINGARCHX,inc case,1,IT,18809,1243,0,17566,2.14,1.61,0.17,0.17,0.87,1,6,Italy
USC-SIkJalpha,inc case,1,IT,12129,9151,344,2633,1.38,0.85,0.83,0.83,0.13,1,6,Italy
epiforecasts-EpiExpert,inc case,1,IT,10378,2770,600,7009,1.18,1.36,0.17,0.67,0.51,1,6,Italy
epiforecasts-EpiNow2,inc case,1,IT,8703,3412,2581,2710,0.99,1.19,0.33,0.83,0.09,1,6,Italy
EuroCOVIDhub-baseline,inc case,2,IT,16312,3026,1339,11947,1,1,0.2,1,0.33,1,5,Italy
EuroCOVIDhub-ensemble,inc case,2,IT,15539,7844,0,7695,0.95,1.06,0.6,1,0.58,1,5,Italy
IEM_Health-CovidProject,inc case,2,IT,24610,7200,0,17409,1.51,1.68,0,0.8,0.82,1,5,Italy
ILM-EKF,inc case,2,IT,22451,14540,0,7910,1.38,1.41,0.8,1,0.44,1,5,Italy
LANL-GrowthRate,inc case,2,IT,8412,5935,147,2330,0.52,0.43,0.8,1,0.18,1,5,Italy
UNIPV-BayesINGARCHX,inc case,2,IT,23079,1223,0,21856,1.41,0.96,0.4,0.4,0.72,1,5,Italy
USC-SIkJalpha,inc case,2,IT,15721,10811,194,4717,0.96,0.78,0.6,1,0.32,1,5,Italy
epiforecasts-EpiExpert,inc case,2,IT,19869,4977,0,14891,1.22,1.29,0.2,0.8,0.82,1,5,Italy
epiforecasts-EpiNow2,inc case,2,IT,12923,8332,364,4227,0.79,0.83,0.8,1,0.26,1,5,Italy
EuroCOVIDhub-baseline,inc case,3,IT,21977,4450,1471,16056,1,1,0,1,0.46,1,4,Italy
EuroCOVIDhub-ensemble,inc case,3,IT,25892,12424,0,13468,1.18,1.26,0.25,1,0.68,1,4,Italy
IEM_Health-CovidProject,inc case,3,IT,49235,10724,0,38510,2.24,2.2,0,0.5,0.95,1,4,Italy
ILM-EKF,inc case,3,IT,42186,27698,0,14488,1.92,1.82,0.25,1,0.52,1,4,Italy
LANL-GrowthRate,inc case,3,IT,13915,8132,0,5783,0.63,0.63,0.75,1,0.5,1,4,Italy
UNIPV-BayesINGARCHX,inc case,3,IT,28691,1243,1209,26239,1.31,0.89,0,0.25,0.45,1,4,Italy
USC-SIkJalpha,inc case,3,IT,15269,10093,0,5176,0.69,0.63,0.5,1,0.38,1,4,Italy
UpgUmibUsi-MultiBayes,inc case,1,IT,11497,3634,7821,41,1.17,1.17,0.5,0.75,-0.42,1,4,Italy
epiforecasts-EpiExpert,inc case,3,IT,32752,8345,0,24407,1.49,1.48,0.25,0.75,0.81,1,4,Italy
epiforecasts-EpiNow2,inc case,3,IT,22353,14915,0,7439,1.02,0.91,1,1,0.32,1,4,Italy
EuroCOVIDhub-baseline,inc death,1,IT,178,58,81,39,1,1,0.17,1,-0.4,1,6,Italy
EuroCOVIDhub-ensemble,inc death,1,IT,117,83,22,11,0.66,0.65,1,1,-0.07,1,6,Italy
IEM_Health-CovidProject,inc death,1,IT,226,118,75,33,1.27,1.28,0.5,1,-0.12,1,6,Italy
ILM-EKF,inc death,1,IT,147,136,6,5,0.83,0.36,1,1,0.02,1,6,Italy
LANL-GrowthRate,inc death,1,IT,110,24,84,2,0.62,0.59,0.33,0.67,-0.51,1,6,Italy
RobertWalraven-ESG,inc death,1,IT,204,34,103,67,1.15,1,0.5,0.5,-0.35,1,6,Italy
USC-SIkJalpha,inc death,1,IT,205,141,24,39,1.15,0.68,0.67,0.83,-0.03,1,6,Italy
epiforecasts-EpiExpert,inc death,1,IT,358,56,13,289,2.01,1.76,0.5,0.67,0.26,1,6,Italy
epiforecasts-EpiNow2,inc death,1,IT,84,48,29,8,0.47,0.39,0.83,1,-0.02,1,6,Italy
EuroCOVIDhub-baseline,inc death,2,IT,275,114,144,18,1,1,0.6,1,-0.4,1,5,Italy
EuroCOVIDhub-ensemble,inc death,2,IT,159,111,34,15,0.58,0.48,0.8,1,-0.08,1,5,Italy
IEM_Health-CovidProject,inc death,2,IT,404,158,175,71,1.47,1.43,0.4,1,-0.12,1,5,Italy
ILM-EKF,inc death,2,IT,185,177,0,8,0.67,0.2,1,1,0.08,1,5,Italy
LANL-GrowthRate,inc death,2,IT,231,51,179,1,0.84,0.8,0.4,0.6,-0.58,1,5,Italy
RobertWalraven-ESG,inc death,2,IT,385,42,287,56,1.4,1.1,0.2,0.2,-0.5,1,5,Italy
USC-SIkJalpha,inc death,2,IT,223,186,20,18,0.81,0.49,1,1,0.02,1,5,Italy
epiforecasts-EpiExpert,inc death,2,IT,455,90,49,316,1.65,1.39,0.4,0.8,0.25,1,5,Italy
epiforecasts-EpiNow2,inc death,2,IT,141,59,29,54,0.51,0.46,0.6,0.8,0.06,1,5,Italy
EuroCOVIDhub-baseline,inc death,3,IT,362,160,191,10,1,1,0.5,1,-0.42,1,4,Italy
EuroCOVIDhub-ensemble,inc death,3,IT,206,153,28,26,0.57,0.43,1,1,0.02,1,4,Italy
IEM_Health-CovidProject,inc death,3,IT,570,195,265,110,1.58,1.55,0.25,1,-0.21,1,4,Italy
ILM-EKF,inc death,3,IT,330,275,0,56,0.91,0.59,1,1,0.28,1,4,Italy
LANL-GrowthRate,inc death,3,IT,355,84,262,9,0.98,0.98,0.25,0.75,-0.57,1,4,Italy
RobertWalraven-ESG,inc death,3,IT,542,51,491,0,1.5,1.11,0.25,0.5,-0.68,1,4,Italy
USC-SIkJalpha,inc death,3,IT,253,192,7,54,0.7,0.51,0.75,1,0.25,1,4,Italy
UpgUmibUsi-MultiBayes,inc death,1,IT,203,67,136,0,0.92,0.73,0.25,1,-0.71,1,4,Italy
epiforecasts-EpiExpert,inc death,3,IT,574,139,72,363,1.59,1.53,0,0.75,0.4,1,4,Italy
epiforecasts-EpiNow2,inc death,3,IT,275,105,11,159,0.76,0.66,0.5,0.75,0.34,1,4,Italy
EuroCOVIDhub-baseline,inc case,1,LI,8,2,5,1,1,1,0,1,-0.27,1,6,Liechtenstein
EuroCOVIDhub-ensemble,inc case,1,LI,8,3,4,0,0.97,0.96,0.83,0.83,-0.4,1,6,Liechtenstein
IEM_Health-CovidProject,inc case,1,LI,7,4,4,0,0.93,0.88,0.83,1,-0.34,1,6,Liechtenstein
ILM-EKF,inc case,1,LI,16,3,13,0,2.01,2.26,0.33,1,-0.68,1,6,Liechtenstein
LANL-GrowthRate,inc case,1,LI,10,2,8,0,1.27,1.16,0.5,0.67,-0.6,1,6,Liechtenstein
USC-SIkJalpha,inc case,1,LI,10,4,5,0,1.22,0.77,0.33,0.5,-0.3,1,6,Liechtenstein
epiforecasts-EpiNow2,inc case,1,LI,8,4,3,1,1.05,1.07,0.67,1,0.02,1,6,Liechtenstein
EuroCOVIDhub-baseline,inc case,2,LI,12,4,8,0,1,1,0.6,1,-0.54,1,5,Liechtenstein
EuroCOVIDhub-ensemble,inc case,2,LI,13,4,9,0,1.04,1.16,0.4,1,-0.55,1,5,Liechtenstein
IEM_Health-CovidProject,inc case,2,LI,12,4,8,0,0.97,1.15,0.4,1,-0.6,1,5,Liechtenstein
ILM-EKF,inc case,2,LI,21,3,18,0,1.78,1.92,0.2,1,-0.8,1,5,Liechtenstein
LANL-GrowthRate,inc case,2,LI,18,2,16,0,1.46,1.29,0.2,0.6,-0.8,1,5,Liechtenstein
USC-SIkJalpha,inc case,2,LI,14,5,9,0,1.15,0.89,0.4,0.6,-0.6,1,5,Liechtenstein
epiforecasts-EpiNow2,inc case,2,LI,13,6,6,1,1.07,1.17,0.4,1,-0.22,1,5,Liechtenstein
EuroCOVIDhub-baseline,inc case,3,LI,15,6,9,0,1,1,0.5,1,-0.43,1,4,Liechtenstein
EuroCOVIDhub-ensemble,inc case,3,LI,16,5,10,0,1.04,1.03,0.5,1,-0.5,1,4,Liechtenstein
IEM_Health-CovidProject,inc case,3,LI,15,5,10,0,0.97,1.08,0.5,1,-0.67,1,4,Liechtenstein
ILM-EKF,inc case,3,LI,26,3,23,0,1.74,1.66,0,1,-0.85,1,4,Liechtenstein
LANL-GrowthRate,inc case,3,LI,22,2,19,0,1.46,1.15,0.25,0.5,-0.75,1,4,Liechtenstein
USC-SIkJalpha,inc case,3,LI,20,6,14,0,1.37,0.91,0.25,0.5,-0.65,1,4,Liechtenstein
epiforecasts-EpiNow2,inc case,3,LI,19,11,6,2,1.26,1.17,0.5,1,-0.13,1,4,Liechtenstein
EuroCOVIDhub-baseline,inc death,1,LI,0,0,0,0,1,1,0.67,1,0,1,6,Liechtenstein
EuroCOVIDhub-ensemble,inc death,1,LI,0,0,0,0,1.61,1,0.83,1,-0.08,1,6,Liechtenstein
IEM_Health-CovidProject,inc death,1,LI,1,1,0,0,5.09,4.5,0.33,0.83,0.17,1,6,Liechtenstein
ILM-EKF,inc death,1,LI,1,0,0,0,2.31,0.5,0.83,1,-0.16,1,6,Liechtenstein
LANL-GrowthRate,inc death,1,LI,0,0,0,0,0.87,1,1,1,-0.07,1,6,Liechtenstein
RobertWalraven-ESG,inc death,1,LI,0,0,0,0,0.95,1.5,1,1,-0.02,1,6,Liechtenstein
USC-SIkJalpha,inc death,1,LI,1,0,0,0,2.05,1.5,0.5,0.5,-0.17,1,6,Liechtenstein
epiforecasts-EpiNow2,inc death,1,LI,0,0,0,0,1.01,1,1,1,-0.08,1,6,Liechtenstein
EuroCOVIDhub-baseline,inc death,2,LI,0,0,0,0,1,1,1,1,0.1,1,5,Liechtenstein
EuroCOVIDhub-ensemble,inc death,2,LI,0,0,0,0,1.19,0.67,1,1,-0.02,1,5,Liechtenstein
IEM_Health-CovidProject,inc death,2,LI,2,1,0,0,4.97,2.67,0.8,0.8,0.14,1,5,Liechtenstein
ILM-EKF,inc death,2,LI,1,0,0,0,1.46,0.67,0.8,1,-0.15,1,5,Liechtenstein
LANL-GrowthRate,inc death,2,LI,0,0,0,0,0.67,0.67,1,1,0,1,5,Liechtenstein
RobertWalraven-ESG,inc death,2,LI,0,0,0,0,0.63,0.67,1,1,-0.02,1,5,Liechtenstein
USC-SIkJalpha,inc death,2,LI,0,0,0,0,0.54,0.33,0.8,0.8,-0.2,1,5,Liechtenstein
