model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
epiforecasts-EpiNow2,inc death,4,PL,1077,246,60,770,0.98,1.08,0.38,0.62,0.3,1,8,Poland
LANL-GrowthRate,inc death,5,PL,672,168,432,72,NA,NA,0.43,0.86,-0.2,1,7,Poland
UMass-MechBayes,inc death,2,PL,199,152,4,43,0.51,0.39,0.86,1,0.13,1,7,Poland
UMass-SemiMech,inc death,2,PL,266,166,6,95,0.68,0.64,0.57,1,0.19,1,7,Poland
USC-SIkJalpha,inc death,5,PL,1068,441,0,627,NA,NA,0.43,0.71,0.57,1,7,Poland
LANL-GrowthRate,inc death,6,PL,806,178,502,126,NA,NA,0.33,0.83,-0.2,1,6,Poland
UMass-MechBayes,inc death,3,PL,346,187,8,151,0.5,0.51,0.83,1,0.25,1,6,Poland
UMass-SemiMech,inc death,3,PL,456,209,0,247,0.66,0.65,0.67,1,0.48,1,6,Poland
UMass-MechBayes,inc death,4,PL,702,263,2,436,0.6,0.71,0.4,1,0.53,1,5,Poland
UMass-SemiMech,inc death,4,PL,904,283,1,621,0.77,0.87,0.2,0.8,0.65,1,5,Poland
epiforecasts-EpiExpert_Rt,inc death,2,PL,218,95,124,0,0.59,0.57,0.5,1,-0.54,1,4,Poland
EuroCOVIDhub-baseline,inc case,1,PT,538,376,37,124,1,1,0.73,1,0.16,1,11,Portugal
EuroCOVIDhub-ensemble,inc case,1,PT,335,192,108,35,0.62,0.96,0.73,1,-0.1,1,11,Portugal
IEM_Health-CovidProject,inc case,1,PT,516,234,211,71,0.91,1.64,0.36,1,-0.2,1,11,Portugal
ILM-EKF,inc case,1,PT,421,188,182,51,0.82,1.4,0.45,1,-0.25,1,11,Portugal
LANL-GrowthRate,inc case,1,PT,432,196,235,1,0.79,1.29,0.64,0.91,-0.47,1,11,Portugal
USC-SIkJalpha,inc case,1,PT,394,169,39,186,0.69,1.02,0.55,0.73,0.23,1,11,Portugal
epiforecasts-EpiNow2,inc case,1,PT,422,168,127,126,0.68,1.25,0.45,1,-0.03,1,11,Portugal
DSMPG-bayes,inc case,1,PT,348,181,56,111,0.79,1.23,0.57,1,0.01,1,7,Portugal
EuroCOVIDhub-baseline,inc case,2,PT,1001,821,35,145,1,1,1,1,0.13,1,10,Portugal
EuroCOVIDhub-ensemble,inc case,2,PT,601,286,222,94,0.6,1.13,0.4,1,-0.12,1,10,Portugal
IEM_Health-CovidProject,inc case,2,PT,757,261,376,119,0.76,1.4,0.3,0.9,-0.21,1,10,Portugal
ILM-EKF,inc case,2,PT,681,268,317,96,0.68,1.34,0.3,1,-0.25,1,10,Portugal
LANL-GrowthRate,inc case,2,PT,602,240,345,18,0.6,1.1,0.6,1,-0.37,1,10,Portugal
USC-SIkJalpha,inc case,2,PT,590,173,171,246,0.59,1.06,0.3,0.5,0.16,1,10,Portugal
epiforecasts-EpiNow2,inc case,2,PT,1027,402,287,338,1.03,1.92,0.4,0.9,-0.15,1,10,Portugal
EuroCOVIDhub-baseline,inc case,3,PT,1349,1202,15,132,1,1,1,1,0.11,1,9,Portugal
EuroCOVIDhub-ensemble,inc case,3,PT,903,464,282,157,0.67,1.49,0.44,1,-0.13,1,9,Portugal
IEM_Health-CovidProject,inc case,3,PT,993,285,559,149,0.74,1.66,0.33,1,-0.22,1,9,Portugal
ILM-EKF,inc case,3,PT,957,357,462,138,0.71,1.69,0.33,1,-0.27,1,9,Portugal
LANL-GrowthRate,inc case,3,PT,680,288,305,86,0.5,1.16,0.33,1,-0.26,1,9,Portugal
USC-SIkJalpha,inc case,3,PT,678,184,266,229,0.5,1.12,0.44,0.56,-0.02,1,9,Portugal
epiforecasts-EpiNow2,inc case,3,PT,1706,815,312,578,1.26,2.83,0.44,0.89,-0.14,1,9,Portugal
EuroCOVIDhub-baseline,inc case,4,PT,1642,1532,7,102,1,1,1,1,0.1,1,8,Portugal
EuroCOVIDhub-ensemble,inc case,4,PT,1415,870,326,219,0.86,1.98,0.5,1,-0.15,1,8,Portugal
IEM_Health-CovidProject,inc case,4,PT,1236,309,794,133,0.75,2.34,0.25,0.88,-0.32,1,8,Portugal
ILM-EKF,inc case,4,PT,1249,438,659,152,0.76,2.38,0.38,1,-0.29,1,8,Portugal
LANL-GrowthRate,inc case,4,PT,690,369,166,155,0.42,1.3,0.62,1,-0.1,1,8,Portugal
UMass-SemiMech,inc case,1,PT,342,172,112,58,0.79,1.32,0.5,1,-0.15,1,8,Portugal
USC-SIkJalpha,inc case,4,PT,751,202,356,194,0.46,1.43,0.5,0.75,-0.2,1,8,Portugal
epiforecasts-EpiNow2,inc case,4,PT,2857,1538,377,942,1.74,4.51,0.38,0.88,-0.11,1,8,Portugal
LANL-GrowthRate,inc case,5,PT,663,466,54,143,NA,NA,0.86,1,0.11,1,7,Portugal
UMass-SemiMech,inc case,2,PT,628,272,194,163,0.69,1.32,0.43,1,-0.04,1,7,Portugal
USC-SIkJalpha,inc case,5,PT,891,208,478,204,NA,NA,0.29,0.71,-0.17,1,7,Portugal
LANL-GrowthRate,inc case,6,PT,784,574,11,198,NA,NA,1,1,0.27,1,6,Portugal
UMass-SemiMech,inc case,3,PT,893,402,187,305,0.69,1.58,0.5,1,0.07,1,6,Portugal
UMass-SemiMech,inc case,4,PT,1174,476,181,517,0.74,2.09,0.6,1,0.05,1,5,Portugal
epiforecasts-EpiExpert_Rt,inc case,2,PT,458,261,120,77,0.69,1.32,0.75,1,-0.17,1,4,Portugal
RobertWalraven-ESG,inc case,1,PT,368,189,179,0,1.08,2.09,0.55,0.82,-0.38,1,11,Portugal
EuroCOVIDhub-baseline,inc death,1,PT,17,8,0,9,1,1,0.73,1,0.36,1,11,Portugal
EuroCOVIDhub-ensemble,inc death,1,PT,6,4,0,2,0.33,0.32,0.82,1,0.32,1,11,Portugal
IEM_Health-CovidProject,inc death,1,PT,7,3,1,3,0.41,0.59,0.55,1,0.01,1,11,Portugal
ILM-EKF,inc death,1,PT,9,7,1,1,0.55,0.43,0.91,1,0.15,1,11,Portugal
LANL-GrowthRate,inc death,1,PT,7,2,2,3,0.41,0.54,0.55,0.82,0.25,1,11,Portugal
RobertWalraven-ESG,inc death,1,PT,9,5,2,1,0.5,0.65,0.64,1,-0.11,1,11,Portugal
USC-SIkJalpha,inc death,1,PT,7,3,0,4,0.4,0.47,0.36,0.64,0.61,1,11,Portugal
epiforecasts-EpiNow2,inc death,1,PT,7,3,0,4,0.4,0.48,0.36,0.91,0.53,1,11,Portugal
EuroCOVIDhub-baseline,inc death,2,PT,29,16,0,13,1,1,0.8,1,0.36,1,10,Portugal
EuroCOVIDhub-ensemble,inc death,2,PT,7,4,0,3,0.25,0.26,0.7,1,0.39,1,10,Portugal
IEM_Health-CovidProject,inc death,2,PT,7,3,2,2,0.23,0.32,0.4,1,-0.05,1,10,Portugal
ILM-EKF,inc death,2,PT,9,7,1,2,0.32,0.28,0.7,1,0.22,1,10,Portugal
LANL-GrowthRate,inc death,2,PT,9,2,2,5,0.31,0.39,0.3,0.8,0.36,1,10,Portugal
RobertWalraven-ESG,inc death,2,PT,8,6,1,1,0.26,0.26,1,1,-0.06,1,10,Portugal
USC-SIkJalpha,inc death,2,PT,9,3,0,6,0.3,0.33,0.4,0.7,0.57,1,10,Portugal
epiforecasts-EpiNow2,inc death,2,PT,12,4,0,8,0.42,0.52,0.2,0.9,0.7,1,10,Portugal
EuroCOVIDhub-baseline,inc death,3,PT,39,24,0,15,1,1,0.78,1,0.32,1,9,Portugal
EuroCOVIDhub-ensemble,inc death,3,PT,9,5,0,4,0.23,0.25,0.56,1,0.45,1,9,Portugal
IEM_Health-CovidProject,inc death,3,PT,6,3,3,1,0.17,0.22,0.56,1,-0.12,1,9,Portugal
ILM-EKF,inc death,3,PT,10,7,1,3,0.27,0.27,0.44,1,0.3,1,9,Portugal
LANL-GrowthRate,inc death,3,PT,10,2,2,6,0.25,0.31,0.33,0.78,0.47,1,9,Portugal
RobertWalraven-ESG,inc death,3,PT,7,7,1,0,0.19,0.14,1,1,-0.07,1,9,Portugal
USC-SIkJalpha,inc death,3,PT,14,3,0,11,0.36,0.37,0.22,0.56,0.74,1,9,Portugal
epiforecasts-EpiNow2,inc death,3,PT,19,8,0,11,0.49,0.55,0.33,0.89,0.73,1,9,Portugal
EuroCOVIDhub-baseline,inc death,4,PT,47,31,0,16,1,1,0.88,1,0.32,1,8,Portugal
EuroCOVIDhub-ensemble,inc death,4,PT,12,7,0,5,0.25,0.26,0.5,1,0.49,1,8,Portugal
IEM_Health-CovidProject,inc death,4,PT,7,2,3,1,0.14,0.18,0.38,1,-0.23,1,8,Portugal
ILM-EKF,inc death,4,PT,12,7,1,4,0.25,0.26,0.5,1,0.3,1,8,Portugal
LANL-GrowthRate,inc death,4,PT,10,2,1,7,0.22,0.25,0.25,0.75,0.5,1,8,Portugal
RobertWalraven-ESG,inc death,4,PT,8,7,0,0,0.16,0.07,1,1,-0.04,1,8,Portugal
UMass-MechBayes,inc death,1,PT,5,2,0,3,0.39,0.43,0.5,0.88,0.61,1,8,Portugal
UMass-SemiMech,inc death,1,PT,6,2,0,4,0.47,0.55,0.25,0.75,0.72,1,8,Portugal
USC-SIkJalpha,inc death,4,PT,16,3,0,12,0.34,0.35,0.12,0.25,0.88,1,8,Portugal
epiforecasts-EpiNow2,inc death,4,PT,31,18,0,14,0.67,0.62,0.38,0.88,0.66,1,8,Portugal
LANL-GrowthRate,inc death,5,PT,10,3,0,7,NA,NA,0.29,0.86,0.56,1,7,Portugal
UMass-MechBayes,inc death,2,PT,9,2,0,7,0.27,0.19,0.43,0.86,0.59,1,7,Portugal
UMass-SemiMech,inc death,2,PT,10,2,0,8,0.32,0.25,0.14,0.71,0.8,1,7,Portugal
USC-SIkJalpha,inc death,5,PT,18,4,0,14,NA,NA,0,0.14,0.99,1,7,Portugal
LANL-GrowthRate,inc death,6,PT,10,4,0,6,NA,NA,0.17,1,0.61,1,6,Portugal
UMass-MechBayes,inc death,3,PT,12,3,0,9,0.23,0.16,0.17,0.83,0.76,1,6,Portugal
UMass-SemiMech,inc death,3,PT,15,3,0,12,0.3,0.19,0,0.67,0.87,1,6,Portugal
UMass-MechBayes,inc death,4,PT,18,5,0,13,0.24,0.13,0.2,0.8,0.83,1,5,Portugal
UMass-SemiMech,inc death,4,PT,20,5,0,16,0.27,0.15,0,0.4,0.95,1,5,Portugal
epiforecasts-EpiExpert_Rt,inc death,2,PT,9,2,0,6,0.29,0.33,0.5,0.75,0.65,1,4,Portugal
EuroCOVIDhub-baseline,inc case,1,RO,2988,391,737,1861,1,1,0,0.91,0.37,1,11,Romania
EuroCOVIDhub-ensemble,inc case,1,RO,1629,897,25,706,0.51,0.57,0.55,1,0.47,1,11,Romania
IEM_Health-CovidProject,inc case,1,RO,2624,1010,51,1564,0.86,0.96,0.27,1,0.62,1,11,Romania
ILM-EKF,inc case,1,RO,1817,922,26,869,0.54,0.64,0.64,1,0.36,1,11,Romania
LANL-GrowthRate,inc case,1,RO,1155,890,232,33,0.37,0.31,1,1,-0.17,1,11,Romania
USC-SIkJalpha,inc case,1,RO,3159,1224,128,1806,1.08,0.8,0.45,0.45,0.56,1,11,Romania
epiforecasts-EpiNow2,inc case,1,RO,1113,559,84,470,0.31,0.4,0.55,0.82,0.26,1,11,Romania
DSMPG-bayes,inc case,1,RO,1791,646,54,1090,0.58,0.58,0.5,1,0.44,1,8,Romania
EuroCOVIDhub-baseline,inc case,2,RO,5998,814,1249,3935,1,1,0.1,0.6,0.39,1,10,Romania
EuroCOVIDhub-ensemble,inc case,2,RO,3884,1504,71,2310,0.65,0.71,0.3,1,0.62,1,10,Romania
IEM_Health-CovidProject,inc case,2,RO,5916,1631,210,4075,0.99,1.05,0.1,0.6,0.7,1,10,Romania
ILM-EKF,inc case,2,RO,4507,1785,54,2668,0.75,0.79,0.5,1,0.48,1,10,Romania
LANL-GrowthRate,inc case,2,RO,2328,1242,210,876,0.39,0.42,0.6,1,0.16,1,10,Romania
USC-SIkJalpha,inc case,2,RO,4783,1521,109,3153,0.8,0.69,0.3,0.5,0.65,1,10,Romania
epiforecasts-EpiNow2,inc case,2,RO,3062,1194,113,1755,0.51,0.55,0.4,0.8,0.29,1,10,Romania
DSMPG-bayes,inc case,2,RO,4227,1806,82,2340,0.65,0.67,0.14,1,0.44,1,7,Romania
EuroCOVIDhub-baseline,inc case,3,RO,8962,1147,1275,6540,1,1,0,0.56,0.5,1,9,Romania
EuroCOVIDhub-ensemble,inc case,3,RO,7371,2427,16,4927,0.82,0.86,0.22,0.78,0.73,1,9,Romania
IEM_Health-CovidProject,inc case,3,RO,10601,2541,124,7936,1.18,1.23,0.11,0.33,0.79,1,9,Romania
ILM-EKF,inc case,3,RO,8797,3107,11,5679,0.98,1.01,0.56,0.89,0.58,1,9,Romania
LANL-GrowthRate,inc case,3,RO,4573,1638,77,2858,0.51,0.54,0.56,1,0.45,1,9,Romania
USC-SIkJalpha,inc case,3,RO,7101,1902,30,5168,0.79,0.72,0.22,0.44,0.71,1,9,Romania
epiforecasts-EpiNow2,inc case,3,RO,6119,1992,110,4018,0.68,0.75,0.44,0.89,0.27,1,9,Romania
EuroCOVIDhub-baseline,inc case,4,RO,11714,1415,843,9456,1,1,0.12,0.5,0.57,1,8,Romania
EuroCOVIDhub-ensemble,inc case,4,RO,12480,4013,0,8467,1.07,1.12,0.12,0.5,0.82,1,8,Romania
IEM_Health-CovidProject,inc case,4,RO,16797,3856,4,12937,1.43,1.46,0.12,0.25,0.84,1,8,Romania
ILM-EKF,inc case,4,RO,15139,5171,0,9968,1.29,1.35,0.38,0.62,0.69,1,8,Romania
LANL-GrowthRate,inc case,4,RO,7653,2116,13,5524,0.65,0.68,0.25,0.62,0.69,1,8,Romania
UMass-SemiMech,inc case,1,RO,2292,990,11,1291,0.58,0.84,0.25,0.88,0.64,1,8,Romania
USC-SIkJalpha,inc case,4,RO,10364,2640,0,7724,0.88,0.9,0.25,0.38,0.78,1,8,Romania
epiforecasts-EpiNow2,inc case,4,RO,11100,3124,35,7941,0.95,1.03,0.38,0.62,0.48,1,8,Romania
LANL-GrowthRate,inc case,5,RO,10983,2603,0,8380,NA,NA,0.14,0.43,0.83,1,7,Romania
UMass-SemiMech,inc case,2,RO,4583,1348,0,3236,0.65,0.67,0.14,0.86,0.79,1,7,Romania
USC-SIkJalpha,inc case,5,RO,14218,3615,0,10603,NA,NA,0,0.29,0.9,1,7,Romania
LANL-GrowthRate,inc case,6,RO,14235,3186,0,11048,NA,NA,0,0.33,0.88,1,6,Romania
UMass-SemiMech,inc case,3,RO,7662,1761,0,5901,0.8,0.79,0.17,0.67,0.8,1,6,Romania
UMass-SemiMech,inc case,4,RO,11540,2302,0,9237,1.01,0.98,0.2,0.4,0.82,1,5,Romania
RobertWalraven-ESG,inc case,1,RO,658,210,0,448,0.69,0.67,0.27,0.73,0.39,1,11,Romania
EuroCOVIDhub-baseline,inc death,1,RO,93,9,34,51,1,1,0.09,0.73,-0.16,1,11,Romania
EuroCOVIDhub-ensemble,inc death,1,RO,47,24,18,4,0.5,0.52,0.82,1,-0.15,1,11,Romania
IEM_Health-CovidProject,inc death,1,RO,65,34,9,22,0.7,0.78,0.73,1,0.16,1,11,Romania
ILM-EKF,inc death,1,RO,63,55,7,1,0.68,0.35,0.91,1,-0.06,1,11,Romania
LANL-GrowthRate,inc death,1,RO,52,11,32,8,0.55,0.6,0.09,0.91,-0.27,1,11,Romania
RobertWalraven-ESG,inc death,1,RO,71,12,21,38,0.76,0.77,0.18,0.55,-0.02,1,11,Romania
USC-SIkJalpha,inc death,1,RO,64,19,24,20,0.69,0.65,0.36,0.45,0.13,1,11,Romania
epiforecasts-EpiNow2,inc death,1,RO,49,19,25,4,0.52,0.52,0.64,0.91,-0.21,1,11,Romania
EuroCOVIDhub-baseline,inc death,2,RO,178,16,69,93,1,1,0,0.5,-0.16,1,10,Romania
EuroCOVIDhub-ensemble,inc death,2,RO,61,31,22,7,0.34,0.38,0.7,1,-0.13,1,10,Romania
IEM_Health-CovidProject,inc death,2,RO,130,54,20,56,0.73,0.88,0.4,0.9,0.26,1,10,Romania
ILM-EKF,inc death,2,RO,73,60,10,2,0.41,0.29,1,1,-0.12,1,10,Romania
LANL-GrowthRate,inc death,2,RO,84,19,55,10,0.47,0.51,0.4,0.8,-0.34,1,10,Romania
RobertWalraven-ESG,inc death,2,RO,147,13,55,78,0.83,0.76,0.1,0.4,0.1,1,10,Romania
USC-SIkJalpha,inc death,2,RO,49,24,19,6,0.28,0.3,0.5,0.8,-0.07,1,10,Romania
epiforecasts-EpiNow2,inc death,2,RO,69,25,38,6,0.39,0.43,0.5,1,-0.21,1,10,Romania
EuroCOVIDhub-baseline,inc death,3,RO,262,21,107,134,1,1,0,0.33,-0.13,1,9,Romania
EuroCOVIDhub-ensemble,inc death,3,RO,69,42,14,12,0.26,0.29,0.56,1,-0.02,1,9,Romania
IEM_Health-CovidProject,inc death,3,RO,238,81,34,123,0.91,1.13,0.33,0.78,0.33,1,9,Romania
ILM-EKF,inc death,3,RO,86,73,4,8,0.33,0.24,1,1,-0.06,1,9,Romania
LANL-GrowthRate,inc death,3,RO,82,29,46,7,0.31,0.38,0.33,1,-0.32,1,9,Romania
RobertWalraven-ESG,inc death,3,RO,254,15,101,138,0.97,0.89,0.22,0.22,0.02,1,9,Romania
USC-SIkJalpha,inc death,3,RO,48,30,7,11,0.18,0.17,0.44,0.78,0.18,1,9,Romania
epiforecasts-EpiNow2,inc death,3,RO,97,36,43,19,0.37,0.48,0.33,1,-0.17,1,9,Romania
EuroCOVIDhub-baseline,inc death,4,RO,317,25,137,155,1,1,0.12,0.12,-0.07,1,8,Romania
EuroCOVIDhub-ensemble,inc death,4,RO,94,59,10,25,0.3,0.31,0.88,1,0.17,1,8,Romania
IEM_Health-CovidProject,inc death,4,RO,374,118,43,213,1.18,1.46,0.25,0.88,0.31,1,8,Romania
ILM-EKF,inc death,4,RO,126,100,2,25,0.4,0.36,0.88,1,0.19,1,8,Romania
LANL-GrowthRate,inc death,4,RO,84,43,30,11,0.26,0.31,0.62,1,-0.24,1,8,Romania
RobertWalraven-ESG,inc death,4,RO,362,17,160,185,1.14,1.05,0,0,0,1,8,Romania
UMass-MechBayes,inc death,1,RO,63,24,38,0,0.61,0.59,0.5,0.88,-0.48,1,8,Romania
UMass-SemiMech,inc death,1,RO,65,27,35,4,0.64,0.57,0.5,0.88,-0.25,1,8,Romania
USC-SIkJalpha,inc death,4,RO,80,44,3,32,0.25,0.22,0.75,0.75,0.25,1,8,Romania
epiforecasts-EpiNow2,inc death,4,RO,133,56,34,43,0.42,0.5,0.38,0.88,-0.07,1,8,Romania
LANL-GrowthRate,inc death,5,RO,110,59,37,14,NA,NA,0.57,1,-0.06,1,7,Romania
UMass-MechBayes,inc death,2,RO,85,29,57,0,0.48,0.5,0.43,0.86,-0.5,1,7,Romania
UMass-SemiMech,inc death,2,RO,77,33,38,6,0.44,0.46,0.57,1,-0.17,1,7,Romania
USC-SIkJalpha,inc death,5,RO,123,65,1,58,NA,NA,0.43,0.71,0.5,1,7,Romania
LANL-GrowthRate,inc death,6,RO,186,77,54,55,NA,NA,0.33,1,0.19,1,6,Romania
UMass-MechBayes,inc death,3,RO,91,35,54,1,0.43,0.42,0.5,1,-0.48,1,6,Romania
UMass-SemiMech,inc death,3,RO,79,42,25,12,0.37,0.39,0.5,1,-0.08,1,6,Romania
UMass-MechBayes,inc death,4,RO,68,45,22,1,0.4,0.35,0.8,1,-0.26,1,5,Romania
UMass-SemiMech,inc death,4,RO,88,53,12,23,0.53,0.37,0.6,1,0.06,1,5,Romania
EuroCOVIDhub-baseline,inc case,1,SE,2850,399,1142,1310,1,1,0.09,0.91,0.27,1,11,Sweden
EuroCOVIDhub-ensemble,inc case,1,SE,3428,2362,792,274,1.08,0.96,0.82,1,-0,1,11,Sweden
IEM_Health-CovidProject,inc case,1,SE,3413,2073,359,981,1.15,1.15,0.55,1,0.15,1,11,Sweden
ILM-EKF,inc case,1,SE,2575,1228,390,958,0.84,1.04,0.64,1,0.22,1,11,Sweden
LANL-GrowthRate,inc case,1,SE,4690,3504,1143,43,1.45,1.45,0.91,1,-0.27,1,11,Sweden
USC-SIkJalpha,inc case,1,SE,3455,1610,1597,248,0.95,1.27,0.73,0.82,-0.15,1,11,Sweden
epiforecasts-EpiNow2,inc case,1,SE,4826,3330,519,977,1.54,1.73,0.82,1,0.16,1,11,Sweden
EuroCOVIDhub-baseline,inc case,2,SE,4395,807,1682,1905,1,1,0.1,1,0.02,1,10,Sweden
EuroCOVIDhub-ensemble,inc case,2,SE,4484,3137,952,395,1.02,0.77,0.8,1,-0.03,1,10,Sweden
IEM_Health-CovidProject,inc case,2,SE,5539,3001,775,1763,1.26,1.18,0.5,1,0.19,1,10,Sweden
ILM-EKF,inc case,2,SE,4173,2312,256,1605,0.95,0.85,0.7,1,0.23,1,10,Sweden
LANL-GrowthRate,inc case,2,SE,4988,3556,1397,35,1.14,0.93,0.8,1,-0.29,1,10,Sweden
USC-SIkJalpha,inc case,2,SE,5460,1871,2497,1092,1.24,1.23,0.6,0.8,-0.13,1,10,Sweden
epiforecasts-EpiNow2,inc case,2,SE,5755,4076,410,1269,1.31,1.17,0.9,1,0.2,1,10,Sweden
EuroCOVIDhub-baseline,inc case,3,SE,5363,1171,1968,2224,1,1,0,1,-0.06,1,9,Sweden
EuroCOVIDhub-ensemble,inc case,3,SE,5439,4182,859,399,1.01,0.74,0.89,1,-0.07,1,9,Sweden
IEM_Health-CovidProject,inc case,3,SE,7675,4102,907,2666,1.43,1.24,0.44,1,0.17,1,9,Sweden
ILM-EKF,inc case,3,SE,6025,3736,89,2201,1.12,0.87,0.78,1,0.24,1,9,Sweden
LANL-GrowthRate,inc case,3,SE,5487,3637,1764,86,1.02,0.87,0.67,1,-0.3,1,9,Sweden
USC-SIkJalpha,inc case,3,SE,6215,2161,3076,978,1.16,1.13,0.56,0.78,-0.21,1,9,Sweden
epiforecasts-EpiNow2,inc case,3,SE,6816,4809,529,1478,1.27,1.01,0.78,1,0.18,1,9,Sweden
EuroCOVIDhub-baseline,inc case,4,SE,6214,1481,2162,2570,1,1,0.25,1,-0.05,1,8,Sweden
EuroCOVIDhub-ensemble,inc case,4,SE,6152,4372,1094,687,0.99,0.91,0.88,1,-0.04,1,8,Sweden
IEM_Health-CovidProject,inc case,4,SE,10499,5555,1432,3511,1.69,1.61,0.5,1,0.17,1,8,Sweden
ILM-EKF,inc case,4,SE,9889,5693,340,3856,1.59,1.41,0.62,1,0.35,1,8,Sweden
LANL-GrowthRate,inc case,4,SE,6259,3709,2302,248,1.01,0.87,0.75,1,-0.26,1,8,Sweden
USC-SIkJalpha,inc case,4,SE,7634,2586,3201,1847,1.23,1.24,0.5,0.75,-0.17,1,8,Sweden
epiforecasts-EpiNow2,inc case,4,SE,7416,5177,763,1475,1.19,0.96,0.75,1,0.07,1,8,Sweden
LANL-GrowthRate,inc case,5,SE,6891,3747,2915,230,NA,NA,0.71,1,-0.29,1,7,Sweden
UMass-SemiMech,inc case,1,SE,13266,4220,6926,2120,1.02,1.23,0.57,0.86,-0.07,1,7,Sweden
USC-SIkJalpha,inc case,5,SE,10544,2743,3940,3861,NA,NA,0.43,0.71,-0.06,1,7,Sweden
LANL-GrowthRate,inc case,6,SE,6566,3867,2284,415,NA,NA,0.67,1,-0.25,1,6,Sweden
UMass-SemiMech,inc case,2,SE,15756,6966,7359,1430,1.15,1.02,0.67,0.83,-0.02,1,6,Sweden
UMass-SemiMech,inc case,3,SE,20544,12070,7684,791,1.16,0.98,0.8,0.8,-0.14,1,5,Sweden
UMass-SemiMech,inc case,4,SE,14847,5262,8836,749,1.26,1.13,0.75,0.75,-0.13,1,4,Sweden
RobertWalraven-ESG,inc case,1,SE,1468,361,0,1106,0.52,1.17,0.45,0.73,-0.26,1,11,Sweden
EuroCOVIDhub-baseline,inc death,1,SE,19,12,3,5,1,1,0.82,1,0.15,1,11,Sweden
EuroCOVIDhub-ensemble,inc death,1,SE,20,14,0,6,1.03,1.05,0.64,1,0.36,1,11,Sweden
IEM_Health-CovidProject,inc death,1,SE,27,14,9,3,1.36,1.75,0.73,1,-0.12,1,11,Sweden
ILM-EKF,inc death,1,SE,23,19,1,4,1.2,0.95,0.91,1,0.15,1,11,Sweden
LANL-GrowthRate,inc death,1,SE,22,5,1,16,1.14,1.33,0.18,0.91,0.6,1,11,Sweden
RobertWalraven-ESG,inc death,1,SE,15,8,6,0,0.76,0.79,0.82,0.91,-0.2,1,11,Sweden
USC-SIkJalpha,inc death,1,SE,20,10,5,6,1.05,0.86,0.45,0.64,0.09,1,11,Sweden
epiforecasts-EpiNow2,inc death,1,SE,31,16,1,14,1.6,1.85,0.64,1,0.44,1,11,Sweden
EuroCOVIDhub-baseline,inc death,2,SE,28,22,2,4,1,1,1,1,0.13,1,10,Sweden
EuroCOVIDhub-ensemble,inc death,2,SE,27,17,1,8,0.97,1.33,0.6,1,0.35,1,10,Sweden
IEM_Health-CovidProject,inc death,2,SE,36,18,12,6,1.28,2.05,0.4,1,-0.12,1,10,Sweden
ILM-EKF,inc death,2,SE,30,23,1,6,1.09,1.26,1,1,0.25,1,10,Sweden
LANL-GrowthRate,inc death,2,SE,21,7,0,14,0.76,1.13,0.2,1,0.67,1,10,Sweden
RobertWalraven-ESG,inc death,2,SE,20,10,9,1,0.72,0.89,0.7,0.9,-0.24,1,10,Sweden
USC-SIkJalpha,inc death,2,SE,23,11,3,9,0.84,0.95,0.6,0.8,0.34,1,10,Sweden
epiforecasts-EpiNow2,inc death,2,SE,50,26,0,23,1.81,2.48,0.6,1,0.48,1,10,Sweden
EuroCOVIDhub-baseline,inc death,3,SE,33,29,1,3,1,1,1,1,0.07,1,9,Sweden
EuroCOVIDhub-ensemble,inc death,3,SE,30,21,1,8,0.93,1.32,0.78,1,0.26,1,9,Sweden
IEM_Health-CovidProject,inc death,3,SE,46,21,15,9,1.4,2.68,0.56,1,-0.16,1,9,Sweden
ILM-EKF,inc death,3,SE,35,27,0,8,1.08,1.38,0.89,1,0.3,1,9,Sweden
LANL-GrowthRate,inc death,3,SE,20,8,0,12,0.61,0.99,0.44,0.89,0.55,1,9,Sweden
RobertWalraven-ESG,inc death,3,SE,23,12,11,0,0.71,0.96,0.67,1,-0.36,1,9,Sweden
USC-SIkJalpha,inc death,3,SE,23,13,1,9,0.7,0.8,0.67,0.78,0.23,1,9,Sweden
epiforecasts-EpiNow2,inc death,3,SE,61,34,0,27,1.86,2.54,0.67,1,0.43,1,9,Sweden
EuroCOVIDhub-baseline,inc death,4,SE,39,33,1,4,1,1,1,1,0.07,1,8,Sweden
EuroCOVIDhub-ensemble,inc death,4,SE,36,25,1,9,0.92,1.2,0.75,1,0.25,1,8,Sweden
IEM_Health-CovidProject,inc death,4,SE,52,23,19,10,1.34,2.51,0.38,1,-0.26,1,8,Sweden
ILM-EKF,inc death,4,SE,47,33,0,14,1.21,1.58,0.75,1,0.39,1,8,Sweden
LANL-GrowthRate,inc death,4,SE,24,9,2,13,0.63,1.08,0.25,0.88,0.47,1,8,Sweden
RobertWalraven-ESG,inc death,4,SE,26,14,12,0,0.67,1.01,0.62,1,-0.38,1,8,Sweden
USC-SIkJalpha,inc death,4,SE,28,17,2,10,0.73,0.87,0.75,0.88,0.17,1,8,Sweden
epiforecasts-EpiNow2,inc death,4,SE,70,42,0,28,1.8,2.36,0.5,1,0.46,1,8,Sweden
LANL-GrowthRate,inc death,5,SE,19,11,1,7,NA,NA,0.71,1,0.26,1,7,Sweden
