location_name,location,indicator,date,value,source,snapshot_date
Slovakia,SK,Weekly new hospital admissions,2022-09-03,243,OWID,2022-10-21
Slovakia,SK,Weekly new hospital admissions,2022-09-10,182,OWID,2022-10-21
Slovakia,SK,Weekly new hospital admissions,2022-09-17,192,OWID,2022-10-21
Slovakia,SK,Weekly new hospital admissions,2022-09-24,216,OWID,2022-10-21
Slovakia,SK,Weekly new hospital admissions,2022-10-01,296,OWID,2022-10-23
Slovakia,SK,Weekly new hospital admissions,2022-10-08,547,OWID,2022-10-30
Slovakia,SK,Weekly new hospital admissions,2022-10-15,533,OWID,2022-11-06
Slovakia,SK,Weekly new hospital admissions,2022-10-22,486,OWID,2022-11-13
Slovakia,SK,Weekly new hospital admissions,2022-10-29,371,OWID,2022-11-20
Slovakia,SK,Weekly new hospital admissions,2022-11-05,320,OWID,2022-11-27
Slovakia,SK,Weekly new hospital admissions,2022-11-12,256,OWID,2022-12-04
Slovakia,SK,Weekly new hospital admissions,2022-11-19,179,OWID,2022-12-11
Slovakia,SK,Weekly new hospital admissions,2022-11-26,162,OWID,2022-12-18
Slovakia,SK,Weekly new hospital admissions,2022-12-03,161,OWID,2022-12-25
Slovakia,SK,Weekly new hospital admissions,2022-12-10,223,OWID,2023-01-01
Slovakia,SK,Weekly new hospital admissions,2022-12-17,288,OWID,2023-01-08
Slovakia,SK,Weekly new hospital admissions,2022-12-24,244,OWID,2023-01-15
Slovakia,SK,Weekly new hospital admissions,2022-12-31,236,OWID,2023-01-22
Slovakia,SK,Weekly new hospital admissions,2023-01-07,212,OWID,2023-01-29
Slovakia,SK,Weekly new hospital admissions,2023-01-14,147,OWID,2023-02-05
Slovakia,SK,Weekly new hospital admissions,2023-01-21,153,OWID,2023-02-12
Slovakia,SK,Weekly new hospital admissions,2023-01-28,150,OWID,2023-02-19
Slovakia,SK,Weekly new hospital admissions,2023-02-04,121,OWID,2023-02-26
Slovakia,SK,Weekly new hospital admissions,2023-02-11,191,OWID,2023-03-05
Slovakia,SK,Weekly new hospital admissions,2023-02-18,278,OWID,2023-03-12
Slovakia,SK,Weekly new hospital admissions,2023-02-25,295,OWID,2023-03-19
Slovakia,SK,Weekly new hospital admissions,2023-03-04,274,OWID,2023-03-26
Slovakia,SK,Weekly new hospital admissions,2023-03-11,336,OWID,2023-04-02
Slovakia,SK,Weekly new hospital admissions,2023-03-18,370,OWID,2023-04-09
Slovakia,SK,Weekly new hospital admissions,2023-03-25,297,OWID,2023-04-16
Slovakia,SK,Weekly new hospital admissions,2023-04-01,270,OWID,2023-04-23
Slovakia,SK,Weekly new hospital admissions,2023-04-08,228,OWID,2023-04-29
Slovakia,SK,Weekly new hospital admissions,2023-04-15,150,OWID,2023-04-29
Slovakia,SK,Weekly new hospital admissions,2023-04-22,180,OWID,2023-04-29
Slovakia,SK,Weekly new hospital admissions,2023-04-29,101,OWID,2023-04-29
Slovenia,SI,Weekly new hospital admissions,2020-02-15,0,OWID,2023-04-28
Slovenia,SI,Weekly new hospital admissions,2020-03-07,0,OWID,2023-04-28
Slovenia,SI,Weekly new hospital admissions,2020-03-14,21,OWID,2023-04-28
Slovenia,SI,Weekly new hospital admissions,2020-03-21,34,OWID,2023-04-28
Slovenia,SI,Weekly new hospital admissions,2020-03-28,41,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-04-04,77,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-04-11,52,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-04-18,56,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-04-25,45,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-05-02,24,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-05-09,18,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-05-16,7,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-05-23,4,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-05-30,0,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-06-06,1,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-06-13,1,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-06-20,1,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-06-27,3,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-07-04,3,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-07-11,4,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-07-18,15,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-07-25,11,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-08-01,19,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-08-08,9,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-08-15,13,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-08-22,12,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-08-29,11,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-09-05,15,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-09-12,17,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-09-19,30,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-09-26,54,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-10-03,72,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-10-10,85,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-10-17,133,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-10-24,236,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-10-31,470,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-11-07,705,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-11-14,911,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-11-21,893,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-11-28,741,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-12-05,864,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-12-12,826,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-12-19,858,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2020-12-26,732,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-01-02,692,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-01-09,755,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-01-16,748,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-01-23,752,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-01-30,699,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-02-06,582,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-02-13,500,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-02-20,372,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-02-27,280,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-03-06,319,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-03-13,319,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-03-20,269,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-03-27,328,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-04-03,372,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-04-10,400,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-04-17,453,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-04-24,432,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-05-01,408,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-05-08,368,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-05-15,282,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-05-22,236,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-05-29,162,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-06-05,123,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-06-12,98,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-06-19,84,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-06-26,50,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-07-03,27,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-07-10,25,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-07-17,18,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-07-24,8,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-07-31,15,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-08-07,14,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-08-14,20,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-08-21,39,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-08-28,58,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-09-04,138,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-09-11,185,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-09-18,225,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-09-25,262,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-10-02,279,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-10-09,307,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-10-16,267,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-10-23,259,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-10-30,358,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-11-06,530,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-11-13,655,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-11-20,726,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-11-27,741,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-12-04,691,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-12-11,580,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-12-18,466,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2021-12-25,333,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-01-01,285,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-01-08,284,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-01-15,330,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-01-22,379,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-01-29,455,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-02-05,603,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-02-12,670,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-02-19,683,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-02-26,580,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-03-05,354,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-03-12,253,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-03-19,226,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-03-26,203,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-04-02,224,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-04-09,221,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-04-16,207,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-04-23,142,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-04-30,134,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-05-07,133,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-05-14,99,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-05-21,62,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-05-28,35,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-06-04,32,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-06-11,34,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-06-18,29,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-06-25,30,OWID,2022-07-18
Slovenia,SI,Weekly new hospital admissions,2022-07-02,44,OWID,2022-07-24
Slovenia,SI,Weekly new hospital admissions,2022-07-09,85,OWID,2022-07-31
Slovenia,SI,Weekly new hospital admissions,2022-07-16,84,OWID,2022-08-07
Slovenia,SI,Weekly new hospital admissions,2022-07-23,151,OWID,2022-08-14
Slovenia,SI,Weekly new hospital admissions,2022-07-30,140,OWID,2022-08-21
Slovenia,SI,Weekly new hospital admissions,2022-08-06,108,OWID,2022-08-28
Slovenia,SI,Weekly new hospital admissions,2022-08-13,121,OWID,2022-09-04
Slovenia,SI,Weekly new hospital admissions,2022-08-20,124,OWID,2022-09-11
Slovenia,SI,Weekly new hospital admissions,2022-08-27,105,OWID,2022-09-18
Slovenia,SI,Weekly new hospital admissions,2022-09-03,94,OWID,2022-09-25
Slovenia,SI,Weekly new hospital admissions,2022-09-10,101,OWID,2022-10-02
Slovenia,SI,Weekly new hospital admissions,2022-09-17,73,OWID,2022-10-09
Slovenia,SI,Weekly new hospital admissions,2022-09-24,89,OWID,2022-10-16
Slovenia,SI,Weekly new hospital admissions,2022-10-01,80,OWID,2022-10-23
Slovenia,SI,Weekly new hospital admissions,2022-10-08,142,OWID,2022-10-30
Slovenia,SI,Weekly new hospital admissions,2022-10-15,133,OWID,2022-11-06
Slovenia,SI,Weekly new hospital admissions,2022-10-22,120,OWID,2022-11-13
Slovenia,SI,Weekly new hospital admissions,2022-10-29,86,OWID,2022-11-20
Slovenia,SI,Weekly new hospital admissions,2022-11-05,91,OWID,2022-12-08
Slovenia,SI,Weekly new hospital admissions,2022-11-12,94,OWID,2022-12-08
Slovenia,SI,Weekly new hospital admissions,2022-11-19,91,OWID,2022-12-11
Slovenia,SI,Weekly new hospital admissions,2022-11-26,93,OWID,2022-12-18
Slovenia,SI,Weekly new hospital admissions,2022-12-03,99,OWID,2022-12-25
Slovenia,SI,Weekly new hospital admissions,2022-12-10,99,OWID,2023-01-01
Slovenia,SI,Weekly new hospital admissions,2022-12-17,129,OWID,2023-01-08
Slovenia,SI,Weekly new hospital admissions,2022-12-24,163,OWID,2023-01-15
Slovenia,SI,Weekly new hospital admissions,2022-12-31,143,OWID,2023-01-22
Slovenia,SI,Weekly new hospital admissions,2023-01-07,142,OWID,2023-01-29
Slovenia,SI,Weekly new hospital admissions,2023-01-14,124,OWID,2023-02-05
Slovenia,SI,Weekly new hospital admissions,2023-01-21,94,OWID,2023-02-12
Slovenia,SI,Weekly new hospital admissions,2023-01-28,69,OWID,2023-02-19
Slovenia,SI,Weekly new hospital admissions,2023-02-04,45,OWID,2023-02-26
Slovenia,SI,Weekly new hospital admissions,2023-02-11,34,OWID,2023-03-05
Slovenia,SI,Weekly new hospital admissions,2023-02-18,24,OWID,2023-03-12
Slovenia,SI,Weekly new hospital admissions,2023-02-25,34,OWID,2023-03-19
Slovenia,SI,Weekly new hospital admissions,2023-03-04,35,OWID,2023-03-26
Slovenia,SI,Weekly new hospital admissions,2023-03-11,56,OWID,2023-04-02
Slovenia,SI,Weekly new hospital admissions,2023-03-18,43,OWID,2023-04-09
Slovenia,SI,Weekly new hospital admissions,2023-03-25,76,OWID,2023-04-16
Slovenia,SI,Weekly new hospital admissions,2023-04-01,62,OWID,2023-04-23
Spain,ES,Weekly new hospital admissions,2020-08-15,3862,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-08-22,4892,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-08-29,6047,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-09-05,6344,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-09-12,7073,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-09-19,8223,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-09-26,8089,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-10-03,7555,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-10-10,7855,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-10-17,8973,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-10-24,11633,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-10-31,13902,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-11-07,14201,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-11-14,13295,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-11-21,10683,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-11-28,8323,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-12-05,7022,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-12-12,6542,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-12-19,7167,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2020-12-26,7152,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-01-02,7988,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-01-09,11272,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-01-16,16261,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-01-23,22107,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-01-30,21366,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-02-06,16616,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-02-13,11546,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-02-20,7869,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-02-27,6464,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-03-06,5339,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-03-13,5050,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-03-20,4681,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-03-27,5082,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-04-03,5707,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-04-10,6812,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-04-17,7144,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-04-24,6888,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-05-01,6360,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-05-08,5313,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-05-15,4323,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-05-22,3392,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-05-29,3072,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-06-05,2679,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-06-12,2304,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-06-19,1891,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-06-26,1706,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-07-03,1930,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-07-10,3197,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-07-17,5540,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-07-24,8205,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-07-31,8432,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-08-07,7673,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-08-14,6728,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-08-21,5439,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-08-28,4695,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-09-04,3486,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-09-11,2595,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-09-18,2031,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-09-25,1593,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-10-02,1348,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-10-09,1121,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-10-16,1032,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-10-23,1237,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-10-30,1153,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-11-06,1326,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-11-13,1451,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-11-20,2060,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-11-27,2894,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-12-04,3332,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-12-11,4046,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-12-18,5022,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2021-12-25,6855,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-01-01,10243,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-01-08,12531,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-01-15,14693,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-01-22,14667,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-01-29,13538,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-02-05,11022,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-02-12,8281,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-02-19,5980,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-02-26,4226,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-03-05,3501,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-03-12,3088,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-03-19,3268,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-03-26,3292,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-04-02,3192,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-04-09,3365,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-04-16,3881,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-04-23,5100,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-04-30,5530,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-05-07,6131,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-05-14,6660,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-05-21,6359,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-05-28,5497,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-06-04,5317,OWID,2022-07-18
Spain,ES,Weekly new hospital admissions,2022-06-11,5532,OWID,2022-07-19
Spain,ES,Weekly new hospital admissions,2022-06-18,6219,OWID,2022-07-19
Spain,ES,Weekly new hospital admissions,2022-06-25,8161,OWID,2022-07-23
Spain,ES,Weekly new hospital admissions,2022-07-02,10049,OWID,2022-07-30
Spain,ES,Weekly new hospital admissions,2022-07-09,10915,OWID,2022-08-06
Spain,ES,Weekly new hospital admissions,2022-07-16,9914,OWID,2022-08-13
Spain,ES,Weekly new hospital admissions,2022-07-23,8113,OWID,2022-08-20
Spain,ES,Weekly new hospital admissions,2022-07-30,6198,OWID,2022-08-27
Spain,ES,Weekly new hospital admissions,2022-08-06,4595,OWID,2022-09-03
Spain,ES,Weekly new hospital admissions,2022-08-13,3505,OWID,2022-09-10
Spain,ES,Weekly new hospital admissions,2022-08-20,2946,OWID,2022-09-17
Spain,ES,Weekly new hospital admissions,2022-08-27,2593,OWID,2022-09-24
Spain,ES,Weekly new hospital admissions,2022-09-03,2040,OWID,2022-10-01
Spain,ES,Weekly new hospital admissions,2022-09-10,2018,OWID,2022-10-08
Spain,ES,Weekly new hospital admissions,2022-09-17,1862,OWID,2022-10-15
Spain,ES,Weekly new hospital admissions,2022-09-24,1775,OWID,2022-10-22
Spain,ES,Weekly new hospital admissions,2022-10-01,2011,OWID,2022-10-29
Spain,ES,Weekly new hospital admissions,2022-10-08,2487,OWID,2022-11-05
Spain,ES,Weekly new hospital admissions,2022-10-15,2892,OWID,2022-11-12
Spain,ES,Weekly new hospital admissions,2022-10-22,2820,OWID,2022-11-19
Spain,ES,Weekly new hospital admissions,2022-10-29,2713,OWID,2022-11-26
Spain,ES,Weekly new hospital admissions,2022-11-05,2617,OWID,2022-12-03
Spain,ES,Weekly new hospital admissions,2022-11-12,2689,OWID,2022-12-10
Spain,ES,Weekly new hospital admissions,2022-11-19,3380,OWID,2022-12-17
Spain,ES,Weekly new hospital admissions,2022-11-26,3070,OWID,2022-12-24
Spain,ES,Weekly new hospital admissions,2022-12-03,3282,OWID,2022-12-31
Spain,ES,Weekly new hospital admissions,2022-12-10,3295,OWID,2023-01-07
Spain,ES,Weekly new hospital admissions,2022-12-17,3586,OWID,2023-01-14
Spain,ES,Weekly new hospital admissions,2022-12-24,3008,OWID,2023-01-21
Spain,ES,Weekly new hospital admissions,2022-12-31,2952,OWID,2023-01-28
Spain,ES,Weekly new hospital admissions,2023-01-07,2958,OWID,2023-02-04
Spain,ES,Weekly new hospital admissions,2023-01-14,2694,OWID,2023-02-11
Spain,ES,Weekly new hospital admissions,2023-01-21,1970,OWID,2023-02-18
Spain,ES,Weekly new hospital admissions,2023-01-28,1595,OWID,2023-02-25
Spain,ES,Weekly new hospital admissions,2023-02-04,1475,OWID,2023-03-04
Spain,ES,Weekly new hospital admissions,2023-02-11,1300,OWID,2023-03-11
Spain,ES,Weekly new hospital admissions,2023-02-18,1345,OWID,2023-03-18
Spain,ES,Weekly new hospital admissions,2023-02-25,1393,OWID,2023-03-25
Spain,ES,Weekly new hospital admissions,2023-03-04,1451,OWID,2023-04-01
Spain,ES,Weekly new hospital admissions,2023-03-11,1885,OWID,2023-04-08
Spain,ES,Weekly new hospital admissions,2023-03-18,1607,OWID,2023-04-15
Spain,ES,Weekly new hospital admissions,2023-03-25,1625,OWID,2023-04-22
Spain,ES,Weekly new hospital admissions,2023-04-01,1665,OWID,2023-04-29
Spain,ES,Weekly new hospital admissions,2023-04-08,1590,OWID,2023-04-29
Spain,ES,Weekly new hospital admissions,2023-04-15,1895,OWID,2023-04-29
Spain,ES,Weekly new hospital admissions,2023-04-22,2073,OWID,2023-04-29
Switzerland,CH,Weekly new hospital admissions,2020-03-07,103,OWID,2022-07-18
Switzerland,CH,Weekly new hospital admissions,2020-03-14,313,OWID,2022-07-18
Switzerland,CH,Weekly new hospital admissions,2020-03-21,759,OWID,2022-07-18
Switzerland,CH,Weekly new hospital admissions,2020-03-28,1188,OWID,2022-07-18
Switzerland,CH,Weekly new hospital admissions,2020-04-04,746,OWID,2022-07-18
Switzerland,CH,Weekly new hospital admissions,2020-04-11,395,OWID,2022-07-18
