location,target,type,quantile,target_end_date,forecast_date,scenario_id,value
HU,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,18159
HU,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,19846
HU,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,21248
HU,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,23189
HU,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,874
HU,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,714
HU,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,738
HU,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,766
HU,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,790
HU,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,808
HU,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,822
HU,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,830
HU,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,840
HU,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,850
HU,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,860
HU,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,868
HU,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,874
HU,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,883
HU,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,892
HU,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,900
HU,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,911
HU,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,921
HU,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,931
HU,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,945
HU,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,965
HU,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,994
HU,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,1017
HU,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,1055
HU,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,12007
HU,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,3558
HU,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,4611
HU,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,5489
HU,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,6599
HU,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,7560
HU,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,8225
HU,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,8998
HU,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,9583
HU,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,10180
HU,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,10797
HU,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,11392
HU,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,12007
HU,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,12682
HU,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,13477
HU,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,14139
HU,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,14947
HU,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,16227
HU,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,17210
HU,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,18484
HU,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,20597
HU,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,23578
HU,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,27279
HU,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,29747
HU,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,633
HU,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,502
HU,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,526
HU,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,544
HU,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,562
HU,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,577
HU,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,588
HU,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,598
HU,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,606
HU,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,613
HU,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,619
HU,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,625
HU,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,633
HU,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,641
HU,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,647
HU,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,654
HU,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,661
HU,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,670
HU,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,680
HU,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,688
HU,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,700
HU,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,723
HU,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,745
HU,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,766
HU,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,10686
HU,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,1857
HU,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,2532
HU,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,3321
HU,3 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-03,forecast,4231
HU,3 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-03,forecast,5274
HU,3 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-03,forecast,6079
HU,3 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-03,forecast,6743
HU,3 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-03,forecast,7552
HU,3 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-03,forecast,8301
HU,3 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-03,forecast,8919
HU,3 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-03,forecast,9861
HU,3 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-03,forecast,10686
HU,3 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-03,forecast,12026
HU,3 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-03,forecast,12757
HU,3 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-03,forecast,13674
HU,3 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-03,forecast,15058
HU,3 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-03,forecast,16730
HU,3 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-03,forecast,18448
HU,3 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-03,forecast,20791
HU,3 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-03,forecast,23839
HU,3 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-03,forecast,29166
HU,3 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-03,forecast,34495
HU,3 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-03,forecast,42995
HU,3 wk ahead inc death,point,NA,2021-05-22,2021-05-03,forecast,482
HU,3 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-03,forecast,333
HU,3 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-03,forecast,355
HU,3 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-03,forecast,369
HU,3 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-03,forecast,400
HU,3 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-03,forecast,417
HU,3 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-03,forecast,431
HU,3 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-03,forecast,442
HU,3 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-03,forecast,450
HU,3 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-03,forecast,457
HU,3 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-03,forecast,464
HU,3 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-03,forecast,472
HU,3 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-03,forecast,482
HU,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,490
HU,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,499
HU,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,509
HU,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,519
HU,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,534
HU,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,551
HU,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,570
HU,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,596
HU,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,646
HU,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,702
HU,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,787
HU,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,9688
HU,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,846
HU,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,1319
HU,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,1862
HU,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,2868
HU,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,3644
HU,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,4317
HU,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,5189
HU,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,5860
HU,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,6606
HU,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,7536
HU,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,8440
HU,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,9688
HU,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,10785
HU,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,12089
HU,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,13631
HU,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,15071
HU,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,17136
HU,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,19936
HU,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,23065
HU,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,28074
HU,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,36304
HU,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,46198
HU,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,55816
HU,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,417
HU,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,195
HU,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,225
HU,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,242
HU,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,281
HU,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,301
HU,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,323
HU,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,339
HU,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,354
HU,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,372
HU,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,388
HU,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,404
HU,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,417
HU,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,430
HU,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,449
HU,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,468
HU,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,490
HU,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,529
HU,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,559
HU,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,601
HU,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,641
HU,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,720
HU,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,820
HU,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,1016
IE,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,3202
IE,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,2522
IE,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,2599
IE,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,2682
IE,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,2779
IE,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,2860
IE,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,2918
IE,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,2978
IE,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,3033
IE,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,3079
IE,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,3129
IE,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,3163
IE,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,3202
IE,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,3234
IE,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,3277
IE,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,3315
IE,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,3364
IE,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,3407
IE,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,3477
IE,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,3542
IE,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,3619
IE,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,3750
IE,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,3859
IE,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,3991
IE,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,42
IE,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,16
IE,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,19
IE,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,22
IE,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,26
IE,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,29
IE,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,30
IE,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,33
IE,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,35
IE,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,36
IE,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,38
IE,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,40
IE,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,42
IE,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,43
IE,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,45
IE,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,48
IE,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,51
IE,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,54
IE,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,58
IE,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,62
IE,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,69
IE,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,80
IE,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,89
IE,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,102
IE,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,3214
IE,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,2313
IE,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,2458
IE,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,2596
IE,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,2712
IE,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,2796
IE,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,2873
IE,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,2929
IE,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,2984
IE,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,3039
IE,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,3097
IE,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,3159
IE,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,3214
IE,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,3269
IE,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,3313
IE,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,3367
IE,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,3409
IE,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,3484
IE,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,3580
IE,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,3661
IE,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,3806
IE,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,4006
IE,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,4114
IE,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,4360
IE,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,44
IE,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,16
IE,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,20
IE,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,23
IE,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,27
IE,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,30
IE,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,32
IE,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,35
IE,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,37
IE,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,38
IE,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,41
IE,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,43
IE,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,44
IE,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,46
IE,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,48
IE,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,50
IE,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,52
IE,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,55
IE,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,59
IE,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,62
IE,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,67
IE,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,78
IE,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,85
IE,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,94
IE,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,3180
IE,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,2087
IE,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,2195
IE,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,2343
IE,3 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-03,forecast,2498
IE,3 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-03,forecast,2630
IE,3 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-03,forecast,2732
IE,3 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-03,forecast,2819
IE,3 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-03,forecast,2884
IE,3 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-03,forecast,2943
IE,3 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-03,forecast,3021
IE,3 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-03,forecast,3100
IE,3 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-03,forecast,3180
IE,3 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-03,forecast,3244
IE,3 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-03,forecast,3311
IE,3 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-03,forecast,3413
IE,3 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-03,forecast,3497
IE,3 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-03,forecast,3589
IE,3 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-03,forecast,3687
IE,3 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-03,forecast,3822
IE,3 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-03,forecast,3990
IE,3 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-03,forecast,4265
IE,3 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-03,forecast,4571
IE,3 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-03,forecast,4928
IE,3 wk ahead inc death,point,NA,2021-05-22,2021-05-03,forecast,45
IE,3 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-03,forecast,17
IE,3 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-03,forecast,21
IE,3 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-03,forecast,23
IE,3 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-03,forecast,27
IE,3 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-03,forecast,30
IE,3 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-03,forecast,33
IE,3 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-03,forecast,35
IE,3 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-03,forecast,37
IE,3 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-03,forecast,39
IE,3 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-03,forecast,41
IE,3 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-03,forecast,43
IE,3 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-03,forecast,45
IE,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,47
IE,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,49
IE,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,52
IE,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,54
IE,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,57
IE,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,60
IE,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,65
IE,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,70
IE,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,84
IE,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,99
IE,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,113
IE,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,3107
IE,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,1712
IE,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,1845
IE,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,2053
IE,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,2214
IE,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,2371
IE,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,2505
IE,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,2589
IE,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,2697
IE,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,2813
IE,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,2898
IE,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,3021
IE,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,3107
