location_name,location,indicator,date,value,source,snapshot_date
United Kingdom,GB,Weekly new hospital admissions,2020-09-23,2218,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-24,2377,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-25,2497,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-26,2587,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-27,2641,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-28,2714,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-29,2804,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-09-30,2833,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-01,2938,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-02,3087,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-03,3272,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-04,3563,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-05,3750,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-06,4035,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-07,4276,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-08,4463,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-09,4640,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-10,4827,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-11,5019,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-12,5276,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-13,5580,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-14,5871,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-15,6200,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-16,6417,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-17,6725,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-18,6991,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-19,7209,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-20,7371,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-21,7653,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-22,7892,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-23,8266,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-24,8497,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-25,8831,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-26,9266,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-27,9573,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-28,9802,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-29,10109,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-30,10194,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-10-31,10392,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-01,10464,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-02,10497,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-03,10522,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-04,10715,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-05,10716,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-06,10748,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-07,10847,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-08,11042,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-09,11234,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-10,11566,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-11,11852,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-12,12179,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-13,12415,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-14,12472,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-15,12453,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-16,12458,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-17,12322,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-18,12134,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-19,11903,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-20,11801,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-21,11647,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-22,11466,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-23,11285,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-24,11065,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-25,10893,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-26,10629,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-27,10359,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-28,10118,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-29,10016,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-11-30,9832,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-01,9824,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-02,9698,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-03,9775,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-04,9926,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-05,10084,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-06,10165,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-07,10420,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-08,10711,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-09,10980,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-10,11232,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-11,11491,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-12,11910,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-13,12195,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-14,12488,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-15,12665,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-16,12987,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-17,13378,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-18,13611,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-19,13857,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-20,14270,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-21,14686,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-22,15208,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-23,15408,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-24,15350,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-25,15611,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-26,16098,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-27,16800,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-28,17561,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-29,18330,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-30,19341,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2020-12-31,20180,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-01,21360,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-02,22269,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-03,23048,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-04,23854,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-05,24719,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-06,25826,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-07,27196,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-08,27834,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-09,28521,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-10,28812,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-11,29184,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-12,29649,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-13,29478,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-14,29284,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-15,28966,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-16,28783,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-17,28593,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-18,28346,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-19,27927,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-20,27753,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-21,27290,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-22,27001,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-23,26175,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-24,25537,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-25,24407,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-26,23396,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-27,22404,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-28,21811,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-29,21103,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-30,20454,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-01-31,19749,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-01,19422,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-02,18753,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-03,18056,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-04,17154,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-05,16472,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-06,15896,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-07,15340,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-08,14656,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-09,13929,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-10,13293,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-11,12831,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-12,12337,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-13,11872,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-14,11558,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-15,11140,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-16,10881,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-17,10566,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-18,10225,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-19,9986,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-20,9649,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-21,9268,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-22,8885,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-23,8510,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-24,8121,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-25,7753,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-26,7345,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-27,6996,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-02-28,6610,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-01,6315,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-02,6030,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-03,5721,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-04,5456,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-05,5191,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-06,5085,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-07,4849,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-08,4600,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-09,4344,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-10,4198,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-11,4043,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-12,3924,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-13,3751,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-14,3644,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-15,3571,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-16,3433,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-17,3311,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-18,3211,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-19,3111,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-20,3012,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-21,2942,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-22,2800,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-23,2727,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-24,2632,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-25,2522,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-26,2440,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-27,2349,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-28,2264,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-29,2154,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-30,2043,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-03-31,1963,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-01,1856,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-02,1795,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-03,1744,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-04,1668,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-05,1655,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-06,1621,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-07,1586,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-08,1559,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-09,1528,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-10,1492,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-11,1500,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-12,1467,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-13,1426,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-14,1388,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-15,1342,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-16,1296,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-17,1269,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-18,1205,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-19,1179,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-20,1131,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-21,1107,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-22,1068,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-23,1065,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-24,1036,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-25,1033,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-26,989,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-27,1024,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-28,963,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-29,944,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-04-30,901,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-01,873,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-02,855,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-03,843,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-04,777,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-05,785,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-06,802,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-07,792,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-08,801,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-09,784,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-10,766,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-11,772,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-12,774,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-13,757,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-14,750,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-15,730,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-16,708,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-17,705,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-18,724,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-19,730,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-20,759,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-21,787,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-22,815,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-23,850,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-24,887,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-25,892,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-26,896,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-27,891,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-28,905,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-29,891,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-30,887,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-05-31,872,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-01,896,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-02,895,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-03,896,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-04,883,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-05,906,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-06,950,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-07,1003,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-08,1035,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-09,1095,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-10,1168,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-11,1222,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-12,1272,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-13,1339,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-14,1389,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-15,1431,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-16,1470,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-17,1514,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-18,1573,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-19,1606,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-20,1590,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-21,1596,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-22,1607,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-23,1652,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-24,1662,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-25,1681,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-26,1738,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-27,1798,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-28,1875,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-29,2001,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-06-30,2143,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-01,2261,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-02,2395,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-03,2523,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-04,2726,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-05,2937,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-06,3146,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-07,3300,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-08,3535,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-09,3702,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-10,3858,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-11,3982,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-12,4193,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-13,4366,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-14,4550,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-15,4717,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-16,4858,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-17,5016,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-18,5221,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-19,5366,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-20,5554,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-21,5729,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-22,5909,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-23,6076,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-24,6194,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-25,6334,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-26,6398,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-27,6382,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-28,6304,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-29,6189,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-30,6068,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-07-31,5916,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-01,5716,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-02,5563,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-03,5404,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-04,5388,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-05,5360,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-06,5396,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-07,5449,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-08,5452,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-09,5424,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-10,5555,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-11,5569,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-12,5618,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-13,5626,OWID,2022-07-18
United Kingdom,GB,Weekly new hospital admissions,2021-08-14,5685,OWID,2022-07-18
